STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00040343,ASH MOUNTAIN,2008,,1,1,,1,1.0,3.00,,,20.63,1.0,,,
USC00049053,TULELAKE,2008,,,20,-8,,6.0,0.57,,,8.08,46.3,,,31.0
USS0020H13S,Adin Mtn,2008,24,190,,-11,59,,1.10,90,8597,25.67,,42.6,56.4,28.9
USR0000CDMC,DEMOCRAT CALIFORNIA,2008,,,,28,,,,108,2842,,,62.8,76.0,49.6
USW00093230,SOUTH LAKE TAHOE AIRPORT,2008,16,,,-11,,,2.04,90,7999,13.28,,43.5,59.3,27.8
USW00093110,OXNARD VENTURA CO AIRPORT,2008,240,,,33,,,0.90,95,2361,3.57,,59.6,67.7,51.6
USW00093111,POINT MUGU NF,2008,223,,,32,,,,93,2517,,,58.8,68.2,49.5
USR0000CAGD,ARROYO GRANDE CALIFORNIA,2008,1120,,,28,,,,110,2211,,,62.2,78.0,46.4
USW00093112,NORTH ISLAND NAS,2008,1354,,,41,,,1.54,100,858,10.26,,66.6,73.7,59.6
USC00044838,LAVA BEDS NATIONAL MONUM,2008,,64,17,,14,11.0,1.06,,,9.17,65.6,,,
USC00044710,LAKESIDE 2 E,2008,,0,0,,0,0.0,1.85,,,17.17,0.0,,,
USR0000CBIR,BIG ROCK CALIFORNIA,2008,,,,,,,,108,,,,,68.6,
USR0000CRIC,RICE VALLEY CALIFORNIA,2008,4474,,,29,,,,118,1305,,,73.8,89.0,58.6
USC00044712,LAKE SOLANO,2008,1681,0,0,28,0,0.0,4.20,110,2435,24.07,0.0,63.0,76.8,49.2
USR0000CBIP,BIG PINES CALIFORNIA,2008,615,,,13,,,,91,4938,,,53.8,65.2,42.4
USC00045802,MONTEREY NWSFO,2008,78,0,0,34,0,0.0,1.85,90,3737,13.94,0.0,55.1,62.3,47.9
USC00043747,HANFORD 1 S,2008,,0,0,,0,0.0,0.70,,2991,6.15,0.0,,,
USC00044957,LINDSAY,2008,,0,0,,0,0.0,1.19,,2364,9.54,0.0,,,
USR0000CGSP,GREEN SPRING CALIFORNIA,2008,1828,,,28,,,,108,2821,,,62.5,74.1,50.8
USW00093104,CHINA LAKE NAF,2008,2644,,,17,,,,113,2704,,,65.2,81.3,49.0
USW00093225,SACRAMENTO METROPOLITAN AIRPORT,2008,1339,,,23,,,1.56,107,2762,13.93,,61.1,75.1,47.1
USW00093227,NAPA CO AIRPORT,2008,325,,,22,,,2.10,103,3504,15.47,,56.5,70.0,42.9
USW00093107,SAN DIEGO MIRAMAR NAS,2008,,,,,,,2.22,,,11.66,,,,
USW00093228,HAYWARD AIR TERMINAL,2008,388,,,33,,,1.92,100,2843,12.42,,58.4,67.3,49.6
USC00042771,EL MIRAGE,2008,,,,,,,,,3279,,,,,
USC00040232,ANTIOCH PUMP PLANT 3,2008,1382,,,28,,,,109,,,,62.2,74.3,50.1
USR0000CHUR,HURLEY CALIFORNIA,2008,,,,,,,,,3445,,,,,
USC00049185,UPPER SAN LEANDRO FILTERS,2008,,0,0,,0,0.0,2.47,,,18.67,0.0,,,
USW00003104,DESERT RESORTS REGIONAL AIRPORT,2008,4153,0,,27,0,,1.33,118,1162,3.98,,73.5,89.7,57.3
USS0020H02S,Crowder Flat,2008,128,111,,-4,31,,1.50,94,7737,18.05,,45.1,57.9,32.3
USR0000COAK,OAK KNOLL CALIFORNIA,2008,707,,,13,,,,109,5024,,,53.8,70.1,37.6
USR0000CSIV,SIMI VALLEY CALIFORNIA,2008,1189,,,34,,,,104,1872,,,63.5,73.6,53.4
USR0000CSIM,SIMS CALIFORNIA,2008,1547,,,18,,,,114,4310,,,58.2,72.0,44.5
USR0000CYUR,YUROK CALIFORNIA,2008,596,,,27,,,,112,,,,56.3,69.4,43.2
USW00003102,ONTARIO INTERNATIONAL AIRPORT,2008,2199,,,32,,,1.70,108,1530,12.26,,67.0,79.7,54.4
USC00045933,MOUNT HAMILTON,2008,965,24,12,22,10,8.0,2.79,93,4752,24.15,37.4,55.5,62.1,49.0
USC00041697,CHERRY VALLEY DAM,2008,934,103,24,15,55,19.0,5.50,102,4861,42.09,144.6,54.9,67.2,42.6
USC00041214,BURNEY,2008,,,,,,,1.47,,,17.94,,,,
USC00043875,HEALDSBURG,2008,,0,0,28,0,0.0,5.09,,,32.75,0.0,,,46.3
USR0000CSHQ,SHADEQUARTER CALIFORNIA,2008,1557,,,24,,,,98,3904,,,59.0,66.8,51.2
USS0020K30S,Squaw Valley G.C.,2008,30,206,,-5,100,,4.10,80,8390,54.57,,43.3,50.4,36.2
USW00023188,SAN DIEGO INTERNATIONAL AIRPORT,2008,900,,,41,,,1.60,94,1534,11.11,,63.7,69.9,57.4
USW00023187,SANDBERG,2008,1156,,,23,,,3.08,98,4140,14.00,,57.0,65.9,48.1
USW00023182,PALMDALE AIRPORT,2008,2102,0,,18,0,,0.76,112,2920,5.08,,62.9,77.9,47.9
USW00093134,LOS ANGELES DOWNTOWN USC,2008,1588,,,39,,,1.78,100,1196,14.44,,66.4,76.0,56.7
USC00042319,DEATH VALLEY,2008,6017,0,0,29,0,0.0,0.44,127,1071,1.23,0.0,78.7,92.8,64.7
USR0000CSHH,SCHOOL HOUSE CALIFORNIA,2008,466,,,24,,,,96,5639,,,51.6,58.6,44.6
USW00003131,SAN DIEGO MONTGOMERY FIELD,2008,1129,,,36,,,1.70,99,1618,11.76,,64.0,73.2,54.7
USW00004222,REDDING 12 WNW,2008,1572,,,25,,,5.21,111,3492,38.24,,60.3,73.2,47.3
USR0000CFOU,FOUNTAIN SPRINGS CALIFORNIA,2008,1928,,,26,,,,108,2657,,,63.0,76.9,49.1
USC00040010,ACAMPO 5 NE,2008,,0,0,,0,0.0,2.30,,,11.82,0.0,,,
USC00043402,GIBRALTAR DAM NUMBER 2,2008,,1,1,,1,3.0,7.80,,,33.32,3.0,,,
USR0000CFOR,FORESTHILL CALIFORNIA,2008,1101,,,19,,,,100,4392,,,56.8,67.2,46.5
USC00043647,GRIZZLY CREEK STATE,2008,,,0,,,0.0,,,,,0.0,,,
USR0000COAB,OAK BOTTOM CALIFORNIA,2008,1885,,,25,,,,115,3122,,,62.1,76.4,47.9
USR0000CBGR,BANGOR CALIFORNIA,2008,1658,,,27,,,,109,2869,,,61.8,73.9,49.7
USC00040379,AUBERRY 2 NW,2008,2039,0,2,27,0,2.0,2.05,108,3134,20.83,4.0,62.1,73.0,51.1
USC00040014,ACTON ESCONDIDO CANYON,2008,,0,0,,0,0.0,2.07,,,11.30,0.0,,,
USR0000CYUC,YUCCA VALLEY CALIFORNIA,2008,2002,,,17,,,,105,2819,,,63.0,76.5,49.5
USC00043882,HEARST CASTLE,2008,,0,0,,0,0.0,3.75,,,26.45,0.0,,,
USR0000CELC,EL CARISO CALIFORNIA,2008,2401,,,32,,,,106,2158,,,66.0,78.1,53.9
USW00023199,EL CENTRO NAF,2008,4189,,,31,,,0.67,118,1001,1.46,,74.1,89.4,58.9
USW00024286,CRESCENT CITY MCNAMARA AIRPORT,2008,8,0,,31,0,,3.86,82,5069,46.70,,50.6,56.6,44.5
USW00024283,ARCATA EUREKA AIRPORT,2008,13,,,24,,,2.42,94,5371,39.07,,50.0,57.5,42.4
USW00093242,MADERA MUNICIPAL AIRPORT,2008,1646,,,28,,,1.46,109,2659,8.03,,62.3,76.3,48.2
USR0000CCHC,CHICO CALIFORNIA,2008,1641,,,22,,,,110,2720,,,62.2,76.0,48.5
USW00093243,MERCED 23 WSW,2008,980,,,21,,,1.10,107,3198,7.90,,59.1,75.9,42.3
USR0000CCHB,CHEESEBORO CALIFORNIA,2008,2158,,,36,,,,109,,,,66.5,77.5,55.4
USR0000CPAN,PANAMINT CALIFORNIA,2008,922,,,11,,,,98,4883,,,54.8,66.5,43.1
USS0020K31S,Css Lab,2008,,166,,,118,,5.20,,,54.99,,,,
USR0000CWOL,WOLVERTON CALIFORNIA,2008,1295,,,19,,,,101,,,,58.4,70.0,46.9
USR0000CBEU,BEAUMONT CALIFORNIA,2008,2148,,,31,,,,108,,,,65.0,78.8,51.2
USW00003122,TORRANCE AIRPORT,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00043896,HEMET,2008,,0,0,,0,0.0,,,1583,,0.0,,,
USR0000CSHA,SHAVER CALIFORNIA,2008,90,,,5,,,,94,6439,,,48.1,63.5,32.6
USC00044500,KENTFIELD,2008,,0,0,31,0,0.0,3.77,,,34.44,0.0,,,46.8
USC00044863,LEBEC,2008,,5,3,,8,8.0,2.10,,,11.70,12.1,,,
USC00040383,AUBURN,2008,,0,0,,0,0.1,,,,,0.1,,,
USR0000CFO2,FORT ORD NUMBER 2 CALIFORNIA,2008,126,,,33,,,,98,3820,,,55.0,63.5,46.5
USC00046926,PINNACLES NATIONAL MONUMENT,2008,,0,0,,0,0.0,1.75,,,15.58,0.0,,,
USR0000CCHU,CHUCHUPATE CALIFORNIA,2008,,,,,,,,,5730,,,,,
USC00042327,DEEP CANYON LAB,2008,,0,0,,0,0.0,1.52,,,7.11,0.0,,,
USC00044628,LA CRESCENTA FC251C,2008,,0,0,,0,0.0,5.57,,,23.06,0.0,,,
USC00043417,GILROY,2008,,,,,,,3.55,107,2384,14.64,,,74.7,
USR0000CCHI,CHILAO CALIFORNIA,2008,1291,,,23,,,,99,3543,,,59.2,68.5,49.9
USC00040029,ADIN RANGER STATION,2008,,63,18,,11,5.5,0.90,,,9.79,60.9,,,
USR0000CPAT,PATTY MOCUS CALIFORNIA,2008,1160,,,20,,,,103,4557,,,56.6,67.1,46.1
USR0000CELI,MOUNT ELIZABETH CALIFORNIA,2008,1187,,,19,,,,103,4575,,,56.7,65.9,47.4
USW00023191,AVALON CATALINA AIRPORT,2008,972,,,40,,,1.65,101,2411,18.00,,61.8,69.3,54.3
USR0000CPAR,PARKFIELD CALIFORNIA,2008,1300,,,22,,,,110,3193,,,60.2,78.0,42.3
USW00023190,SANTA BARBARA MUNICIPAL AIRPORT,2008,281,,,32,,,4.16,91,,16.61,,59.4,69.9,48.8
USW00093116,SAN NICOLAS ISLAND,2008,,,,43,,,,,,,,,,54.6
USR0000CELM,EL MIRAGE CALIFORNIA,2008,2024,,,5,,,,110,3024,,,62.5,78.8,46.3
USC00040144,ALTADENA,2008,,0,0,,0,0.0,,,,,0.0,,,
USW00003159,LANCASTER WM J FOX FIELD,2008,,,,,,,0.99,,,6.79,,,,
USR0000CBUL,BULL FLAT CALIFORNIA,2008,418,,,-11,,,,102,6871,,,48.3,65.1,31.4
USR0000CBUR,BURNS CANYON CALIFORNIA,2008,1164,,,18,,,,92,4006,,,57.7,66.6,48.8
USC00047470,RIVERSIDE FIRE STATION 3,2008,,0,0,,0,0.0,0.78,,,3.30,0.0,,,
USS0019L24S,Heavenly Valley,2008,,171,,,82,,3.50,,8942,28.78,,,,
USR0000CLHO,LOST HORSE CALIFORNIA,2008,1598,,,14,,,,104,3509,,,60.1,74.4,45.9
USS0020K04S,Independence Camp,2008,9,150,,0,79,,2.50,86,8218,22.29,,43.2,55.5,31.0
USR0000CASC,ASH CREEK CALIFORNIA,2008,154,,,-4,,,,105,6679,,,48.0,67.2,28.8
USR0000CASH,ASH VALLEY CALIFORNIA,2008,130,,,-19,,,,98,7762,,,45.3,61.4,29.3
USC00047109,POTTER VALLEY POWERHOUSE,2008,,0,0,,0,0.0,3.10,,,29.64,0.0,,,
USC00047228,RAMONA FIRE DEPARTMENT,2008,,,,,,,,,1905,,,,,
USR0000CRUS,RUSH CREEK CALIFORNIA,2008,586,,,11,,,,97,6715,,,49.4,58.7,40.0
USR0000CBUU,BUTTERCUP CALIFORNIA,2008,,,,,,,,,839,,,,,
USC00046136,NEVADA CITY,2008,942,43,10,22,13,11.0,3.46,102,4277,41.48,36.3,56.4,68.0,44.8
USC00049660,WHITTIER CITY YARD FC106C,2008,,0,0,,0,0.0,1.68,,,10.80,0.0,,,
USC00049781,WOODLAND 1 WNW,2008,1638,0,0,28,0,0.0,2.16,110,2243,18.37,0.0,63.2,76.6,49.9
USR0000CKET,KETTLEMAN HILLS CALIFORNIA,2008,2680,,,34,,,,109,2082,,,66.5,76.1,57.0
USS0020K05S,Independence Lake,2008,48,237,,6,108,,3.80,81,8551,39.08,,42.9,50.7,35.1
USS0020L02S,Rubicon NUMBER 2,2008,54,179,,8,83,,2.80,82,7668,32.68,,45.1,53.1,37.1
USR0000CPOP,POPPY PARK CALIFORNIA,2008,2222,,,23,,,,113,2871,,,63.3,76.5,50.1
USW00003144,IMPERIAL CO AIRPORT,2008,4164,,,32,,,0.98,116,1087,1.74,,74.0,89.1,58.8
USR0000CPOV,POVERTY CALIFORNIA,2008,1079,,,31,,,,101,3509,,,58.8,67.8,49.8
USR0000CPOT,POTRERO CALIFORNIA,2008,1416,,,24,,,,107,2598,,,62.3,78.5,46.0
USR0000CBUC,BUCK MEADOWS CALIFORNIA,2008,,,,,,,,105,4410,,,,71.6,
USC00046144,NEWARK,2008,520,0,0,32,0,0.0,1.17,99,2511,10.31,0.0,59.5,68.5,50.6
USC00046263,NORTHRIDGE CAL STATE,2008,2151,0,0,32,0,0.0,1.44,109,1347,13.05,0.0,67.4,80.0,54.8
USC00047111,POWAY VALLEY,2008,,0,0,,0,0.0,1.55,,,10.65,0.0,,,
USC00048200,SHOSHONE,2008,,0,0,,0,0.0,0.43,,,2.05,0.0,,,
USR0000CARR,ARROYO SECO MT. DIABLO CALIF,2008,1181,,,30,,,,114,,,,61.3,78.6,44.0
USC00047473,RIVERSIDE CITRUS EXPERIMENTAL,2008,2043,0,0,32,0,0.0,1.12,107,1640,7.66,0.0,66.5,79.8,53.2
USC00046027,MUIR WOODS,2008,,0,0,,0,0.0,2.82,,,25.99,0.0,,,
USC00046161,NEWHALL 5 NW,2008,2253,0,0,33,0,0.0,3.26,109,,19.58,0.0,66.4,78.9,53.9
USC00040738,BIG BAR 4 E,2008,705,7,4,23,5,5.0,2.48,104,4319,29.17,12.9,55.3,70.0,40.6
USW00003177,CARLSBAD MCCLELLAN PALOMAR AIRPORT,2008,721,,,39,,,2.37,93,1711,14.66,,62.5,69.2,55.9
USW00003179,CHINO AIRPORT,2008,1712,,,31,,,1.74,109,1882,5.96,,64.9,80.5,49.3
USW00003178,SAN DIEGO BROWN FIELD,2008,1013,,,34,,,1.70,98,1772,10.24,,63.2,73.4,53.1
USR0000CKEE,KEENWILD CALIFORNIA,2008,1189,,,21,,,,98,3577,,,58.9,72.1,45.6
USR0000CMIL,MILL CREEK ANF CALIFORNIA,2008,1072,,,23,,,,99,,,,58.7,68.3,49.1
USC00041700,CHESTER,2008,224,,,1,,,1.79,99,6446,26.44,,47.3,62.7,31.9
USR0000CRSP,ROSE PEAK CALIFORNIA,2008,,,,,,,,99,,,,,64.3,
USW00003171,RIVERSIDE MUNICIPAL AIRPORT,2008,,,,,,,1.45,,,3.61,,,,
USR0000CSUF,SUGARLOAF SHF CALIFORNIA,2008,1523,,,20,,,,108,4501,,,58.1,68.9,47.2
USC00045064,LOMPOC,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00046154,NEW CUYAMA FIRE STATION,2008,1222,0,0,22,0,0.0,1.15,107,,6.74,0.0,60.5,77.8,43.2
USR0000CBSR,BIG SUR CALIFORNIA,2008,374,,,32,,,,108,2719,,,58.6,71.6,45.6
USR0000CMID,MID HILLS CALIFORNIA,2008,1250,,,17,,,,97,4161,,,57.3,67.0,47.6
USC00046399,OJAI,2008,,,,27,,,3.61,,,15.00,,,,45.2
USC00049785,WOODLAND HILLS PIERCE COLLEGE,2008,,0,0,28,0,0.0,2.87,,1710,16.82,0.0,,,48.1
USR0000CBRK,BLACKROCK CALIFORNIA,2008,40,,,5,,,,87,6972,,,46.4,60.8,32.0
USR0000CJAR,JARBO GAP CALIFORNIA,2008,1873,,,24,,,,107,3424,,,61.2,72.7,49.8
USR0000CBRI,BRIONES CALIFORNIA,2008,921,,,31,,,,107,3054,,,59.3,70.0,48.5
USR0000CDVR,DEVORE CALIFORNIA,2008,2182,,,32,,,,103,2007,,,65.7,76.0,55.5
USR0000CSTA,STAMPEDE CALIFORNIA,2008,120,,,-1,,,,97,7262,,,46.4,62.3,30.5
USC00046174,NEW MELONES DAM HQ,2008,1877,0,0,19,0,0.0,1.81,112,2652,21.48,0.0,63.1,76.8,49.5
USC00048351,SONOMA,2008,,0,0,25,0,0.0,2.55,,,20.19,0.0,,,44.5
USR0000CBRO,BROOKS CALIFORNIA,2008,1820,,,24,,,,113,2584,,,63.0,76.9,49.1
USS0019L45S,Carson Pass,2008,0,209,,3,95,,3.70,78,8773,36.28,,41.6,51.8,31.5
USR0000COKO,OAK OPENING CALIFORNIA,2008,1928,,,25,,,,106,3393,,,61.5,73.9,49.2
USC00042805,ELSINORE,2008,,0,0,,0,0.0,,,,,0.0,,,
USR0000COKN,OAKLAND NORTH CALIFORNIA,2008,,,,,,,,,4070,,,,,
USW00003164,CAMPO ASOS,2008,974,,,15,,,1.98,103,,14.28,,58.7,75.2,42.2
USC00041838,CLOVERDALE,2008,,0,0,,0,0.0,4.70,,,30.39,0.0,,,
USR0000CBRA,BRANCH MOUNTAIN CALIFORNIA,2008,1650,,,26,,,,103,3760,,,60.0,70.4,49.7
USW00003166,FULLERTON MUNICIPAL AIRPORT,2008,1737,,,34,,,1.59,102,1028,11.57,,66.9,77.8,55.9
USR0000CBRF,BEAR FLAT CALIFORNIA,2008,156,,,2,,,,94,8189,,,44.5,57.3,31.8
USR0000CLEO,LEO CARRILLO CALIFORNIA,2008,,,,,,,,,1655,,,,,
USW00003167,HAWTHORNE MUNICIPAL AIRPORT,2008,1261,,,39,,,1.53,101,683,11.70,,66.3,74.2,58.4
USC00040983,BORREGO DESERT PARK,2008,,0,0,,0,0.0,,,1023,,0.0,,,
USR0000CPNN,PINNACLES CALIFORNIA,2008,1478,,,28,,,,113,2665,,,62.1,79.5,44.8
USR0000CSTO,STONYFORD CALIFORNIA,2008,1530,,,19,,,,111,,,,60.5,75.3,45.6
USC00048587,STONY GORGE RESERVOIR,2008,1410,0,0,11,0,0.0,3.59,111,3365,19.28,0.0,60.0,75.8,44.3
USC00047253,RANDSBURG,2008,2066,0,1,19,0,4.5,1.47,107,2981,7.58,4.5,62.9,75.3,50.6
USC00046168,NEWMAN,2008,,0,0,24,0,0.0,1.97,112,,8.60,0.0,64.7,81.3,48.1
USR0000CAPT,ALDER POINT CALIFORNIA,2008,638,,,24,,,,107,4038,,,56.1,68.6,43.7
USW00093193,FRESNO YOSEMITE INTERNATIONAL,2008,2334,0,0,31,0,0.0,1.23,112,2296,8.48,0.0,65.1,77.7,52.5
USR0000CLDR,LADDER BUTTE CALIFORNIA,2008,485,,,12,,,,96,6576,,,49.2,59.2,39.2
USC00049452,WASCO,2008,,,,,,,0.70,,,3.21,,,,
USC00049694,WILLOW CREEK 1 NW,2008,,0,0,,0,0.0,,,,,0.0,,,
USW00093197,SANTA MONICA MUNICIPAL AIRPORT,2008,820,,,38,,,2.56,95,1723,13.22,,63.0,70.8,55.1
USC00041967,CONCORD WASTEWATER PLANT,2008,,0,0,32,0,0.0,3.24,,,15.15,0.0,,,49.8
USR0000CSRS,SANTA ROSA CALIFORNIA,2008,660,,,32,,,,102,2832,,,59.1,70.9,47.4
USR0000CCSH,CASHMAN CALIFORNIA,2008,1007,,,9,,,,109,5101,,,54.5,68.9,40.1
USR0000COKG,OAK GROVE CALIFORNIA,2008,1673,,,25,,,,107,2445,,,63.1,80.0,46.2
USR0000CDVA,DEL VALLE CALIFORNIA,2008,2054,,,32,,,,110,1718,,,66.1,79.9,52.2
USR0000CTUO,GAYLOR MEADOW CALIFORNIA,2008,0,,,-13,,,,81,10098,,,37.8,55.0,20.5
USC00042934,FAIRFIELD,2008,1149,0,0,29,0,0.0,1.72,109,2545,18.28,0.0,61.2,74.6,47.8
USR0000CBR4,BRIDGEPORT 4 NW CALIFORNIA,2008,241,,,-4,,,,93,6858,,,47.3,63.1,31.4
USC00046175,NEWPORT BEACH HARBOR,2008,,0,0,,0,0.0,0.72,,,5.60,0.0,,,
USS0019L17S,Lobdell Lake,2008,0,173,,-2,75,,4.00,77,9371,25.69,,39.7,51.2,28.3
USC00048353,SONORA,2008,940,,,23,,,2.04,108,,24.96,,57.5,72.9,42.2
USS0019L05S,Blue Lakes,2008,2,221,,-3,88,,2.90,80,9058,35.00,,40.8,51.4,30.2
USC00049200,VACAVILLE,2008,1621,,0,26,,0.0,4.17,112,2203,18.96,0.0,63.4,77.7,49.1
USC00049684,WILLITS 1 NE,2008,,,,,,,,,5179,,,,,
USR0000CMET,METCALF GAP CALIFORNIA,2008,2081,,,27,,,,110,3192,,,62.2,72.1,52.2
USC00049582,WEST POINT,2008,,0,0,,0,0.0,2.80,,,29.01,0.0,,,
USR0000CBPI,BIG PINE FLAT CALIFORNIA,2008,314,,,9,,,,94,5419,,,51.5,67.1,36.0
USW00093184,SANTA ANA JOHN WAYNE AIRPORT,2008,1212,,,37,,,1.50,99,1299,10.54,,64.9,73.5,56.4
USC00046074,NAPA STATE HOSPITAL,2008,713,0,0,26,0,0.0,3.27,103,2604,20.28,0.0,59.8,73.1,46.6
USR0000CCRN,CORNING CALIFORNIA,2008,1990,,,25,,,,113,2584,,,63.4,76.7,50.1
USS0020L10S,Fallen Leaf,2008,3,115,,2,52,,3.30,83,7674,25.58,,44.3,57.6,30.9
USC00046194,NICOLAUS NUMBER 2,2008,,0,0,,0,0.0,1.71,,,14.26,0.0,,,
USC00043914,HENSHAW DAM,2008,933,1,0,17,3,0.0,3.53,102,3536,31.02,0.0,58.0,76.0,40.1
USR0000CCRA,CRANE FLAT LOOKOUT CALIFORNIA,2008,,,,,,,,,5551,,,,,
USS0020K25S,Ward Creek NUMBER 3,2008,5,169,,3,109,,5.60,86,7927,56.19,,44.0,57.8,30.2
USS0020K13S,Truckee NUMBER 2,2008,130,147,,4,77,,2.80,90,7091,28.57,,46.9,58.3,35.4
USR0000CROU,ROUND MOUNTAIN,2008,519,,,7,,,,97,,,,48.4,58.3,38.5
USR0000CSQU,SQUAW LAKE CALIFORNIA,2008,4993,,,38,,,,121,791,,,76.7,89.6,63.8
USR0000CCRE,CRESTVIEW CALIFORNIA,2008,4,,,-11,,,,92,8203,,,42.8,62.0,23.7
USR0000CROS,ROSE VALLEY CALIFORNIA,2008,436,,,18,,,,102,4401,,,55.0,74.0,36.0
USR0000CSRI,SANTA ROSA ISLAND CALIFORNIA,2008,,,,,,,,100,,,,,63.6,
USC00040521,BARSTOW,2008,2650,,2,25,,6.5,0.67,110,2307,4.51,8.0,66.0,79.9,52.2
USC00042941,FAIRMONT,2008,,0,0,,0,0.0,,,,,0.0,,,
USR0000CSRO,SANTA ROSA PLATEAU CALIFORNIA,2008,1595,,,34,,,,103,2170,,,63.8,73.9,53.7
USR0000CANZ,ANZA CALIFORNIA,2008,976,,,18,,,,101,3804,,,57.9,71.5,44.2
USC00041614,CEDARVILLE,2008,474,59,21,-9,9,4.0,0.58,98,6943,11.94,37.8,48.2,62.1,34.2
USC00049699,WILLOWS 6 W,2008,1469,0,0,22,0,0.0,2.52,113,2254,15.95,0.0,62.7,78.1,47.3
USR0000COJA,OJAI CALIFORNIA,2008,,,,,,,,106,,,,,74.9,
USR0000CCRT,CRANSTON CALIFORNIA,2008,2863,,,32,,,,111,1735,,,68.7,83.9,53.5
USC00047050,POMONA FAIRPLEX,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00048380,SO ENTRANCE YOSEMITE N.P.,2008,,106,25,,56,13.0,6.95,,,34.33,127.1,,,
USC00049351,VINTON,2008,88,88,17,-16,19,9.0,2.05,95,7615,9.84,73.3,43.7,61.0,26.4
USC00049473,WATSONVILLE WATERWORKS,2008,192,0,0,29,0,0.0,1.93,104,3077,16.31,0.0,57.1,68.1,46.1
USR0000CBOG,BOGARD RANGER STATION CALIFORNIA,2008,25,,,-20,,,,98,8628,,,42.4,61.1,23.8
USC00049111,TWITCHELL DAM,2008,,0,0,,0,0.0,3.79,,2172,17.86,0.0,,,
USC00047293,RED BLUFF TRTMNT PLANT,2008,,0,0,,0,0.0,2.50,,,16.26,0.0,,,
USR0000CMEA,MEANS LAKE CALIFORNIA,2008,2609,,,9,,,,107,2388,,,65.7,80.0,51.5
USC00041864,COALINGA,2008,,0,0,,0,0.0,1.35,111,2151,6.58,0.0,,80.9,
USC00043800,HARRY ENGLEBRIGHT DM,2008,,0,0,,0,0.0,1.80,,,23.16,0.0,,,
USC00042713,EL CENTRO 2 SSW,2008,,,,,,,0.73,116,,2.60,,,88.6,
USC00048014,SAUGUS POWER PLANT 1,2008,,0,0,,0,0.0,2.60,,,19.34,0.0,,,
USC00048135,SHASTA DAM,2008,1996,,,28,,,4.95,110,2959,41.60,,62.6,73.5,51.7
USS0019L03S,Hagan s Meadow,2008,0,150,,-3,76,,3.90,83,8682,29.09,,41.6,55.8,27.5
USR0000CAMM,AMMO DUMP CALIFORNIA,2008,1536,,,34,,,,104,,,,65.1,76.7,53.6
USR0000CBOO,BOONVILLE CALIFORNIA,2008,499,,,26,,,,107,3701,,,56.9,69.6,44.1
USS0019L39S,Spratt Creek,2008,147,108,,4,55,,2.70,90,6662,27.48,,47.6,61.2,34.1
USR0000CROD,RODEO VALLEY,2008,850,,,18,,,,103,4309,,,56.2,69.0,43.4
USR0000CROC,ROCK CREEK,2008,270,,,-1,,,,95,6682,,,47.9,63.7,32.0
USR0000CLAP,LA PANZA CALIFORNIA,2008,1013,,,19,,,,108,3858,,,57.8,76.4,39.2
USR0000CALD,ALDER SPRINGS CALIFORNIA,2008,1050,,,19,,,,100,4568,,,56.2,65.5,46.8
USC00049001,TRACY PUMPING PLANT,2008,1442,0,0,28,0,0.0,1.56,109,,8.47,0.0,63.2,75.1,51.2
USC00049122,UKIAH,2008,,,0,,,0.0,2.60,,,30.20,0.0,,,
USR0000CPIR,PIRU CALIFORNIA,2008,1329,,,32,,,,106,1914,,,63.8,76.2,51.3
USR0000CBNL,BEN LOMOND CALIFORNIA,2008,1168,,,29,,,,100,3959,,,58.4,66.3,50.4
USR0000CLAU,LAUFMAN CALIFORNIA,2008,,,,,,,,104,6112,,,,66.2,
USR0000CLAS,LASSEN LODGE CALIFORNIA,2008,1355,,,18,,,,103,4571,,,57.2,68.4,45.9
USS0019L13S,Virginia Lakes Ridge,2008,3,216,,2,90,,3.50,78,8716,28.19,,41.7,51.0,32.3
USW00094299,ALTURAS MUNICIPAL AIRPORT,2008,209,,,-14,,,0.92,101,7581,10.08,,45.7,62.6,28.8
USR0000CLAR,LAURAL MOUNTAIN CALIFORNIA,2008,2117,,,26,,,,106,3224,,,62.4,71.3,53.4
USS0020K27S,Tahoe City Cross,2008,51,132,,8,71,,3.80,87,7265,32.28,,46.1,57.2,34.9
USR0000CLAH,LA HONDA CALIFORNIA,2008,330,,,31,,,,101,3859,,,55.9,67.4,44.4
USR0000CPIL,PILOT HILL CALIFORNIA,2008,1337,,,25,,,,106,3395,,,59.9,73.3,46.5
USC00043939,HETCH HETCHY,2008,841,66,21,17,16,11.0,3.49,101,4469,30.35,74.1,54.9,66.6,43.2
USR0000CLAG,MOUNT LAGUNA CALIFORNIA,2008,354,,,13,,,,93,4889,,,53.2,67.2,39.3
USR0000CPIK,PIKE CO LOOKOUT CALIFORNIA,2008,1256,,,23,,,,100,4164,,,57.8,66.1,49.6
USS0020K03S,Independence Creek,2008,12,147,,-9,75,,2.80,90,8165,25.98,,43.4,58.7,28.0
USR0000CMCG,MCGUIRES CALIFORNIA,2008,254,,,27,,,,102,4067,,,55.0,67.3,42.8
