STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00042467,DONNER MEMORIAL ST PARK,39.3239,-120.2331,1809.6,2012,67,,,0,,,4.05,92,7665,44.07,,44.7,60.1,29.3
USC00044405,JOSHUA TREE,34.1471,-116.2747,781.2,2012,2941,0,0,24,0,0,0.83,112,2177,2.49,0,67.7,82.1,53.2
USC00047916,SANTA CRUZ,36.9905,-121.9911,39.6,2012,99,,,26,,,,101,2863,,,58,69.4,46.5
USC00046826,PETALUMA AIRPORT,38.2577,-122.6077,6.1,2012,226,,,22,,,2.03,100,3056,28.26,,57.6,70.4,44.8
USC00044881,LEE VINING,37.9567,-119.1194,2071.7,2012,424,36,15,7,23,10.5,1.79,94,5750,11.43,66.2,51.1,64.9,37.3
USW00093210,OROVILLE MUNICIPAL AIRPORT,39.49,-121.61833,57.9,2012,,,,,,,,,2692,,,,,
US1CAMT0023,BIG SUR 9.5 NNW,36.398,-121.8685,335.3,2012,,,,,,,5.68,,,41.69,,,,
USW00093209,PASO ROBLES MUNICIPAL AIRPORT,35.6697,-120.6283,246.9,2012,1109,,,17,,,1.47,110,2781,9.09,,60.9,78.1,43.7
US1CAMT0022,CARMEL VALLEY VILLAGE 5.4 WNW,36.5218,-121.81,40.5,2012,,,,,,,1.79,,,19.52,,,,
USC00044412,JULIAN CDF,33.0763,-116.5925,1284.7,2012,1035,,,24,,,1.53,97,3422,18.06,,59,68.8,49.3
USC00042239,CUYAMACA,32.9897,-116.5872,1414.3,2012,607,,,15,,,1.32,98,4447,23.08,,55.3,69,41.7
USC00044890,LEMON COVE,36.3817,-119.0264,156.4,2012,2064,,,28,,,1.11,110,2433,13.78,,64.6,80,49.2
USC00045983,MOUNT SHASTA,41.3218,-122.3173,1102.5,2012,322,,,9,,,3.7,99,5456,51.98,,51.1,65.4,36.8
USW00093205,MARYSVILLE YUBA CO AIRPORT,39.1019,-121.5677,18.9,2012,1570,,,19,,,1.64,107,2650,24.73,,62.5,76.2,48.8
USW00093206,SAN LUIS OBISPO MCCHESNEY FIELD,35.23722,-120.64139,61,2012,259,0,,28,0,,1.8,104,2194,16.14,,59.9,71.8,47.9
USS0020H12S,Dismal Swamp,41.99,-120.18,2243.3,2012,11,211,,2,78,,1.5,83,9287,46.65,,40.4,50.1,30.6
USC00047933,SANTA MARGARITA BOOST,35.3741,-120.6375,349.9,2012,1075,,,20,,,3.75,112,2433,27.61,,61.6,77.9,45.3
USC00043578,GRATON,38.4305,-122.8647,61,2012,234,,,20,,,3.8,106,2984,49.63,,57.5,74,41
US1CASH0010,REDDING 7.9 NNE,40.6721,-122.2913,207.6,2012,,,,,,,5.16,,,55.76,,,,
USC00043573,GRASS VALLEY NUMBER 2,39.2041,-121.068,731.5,2012,821,,,19,,,4.19,99,4020,73.91,,56.5,68.8,44.1
USR0000CRAV,RAVENDALE CALIFORNIA,40.7308,-120.3164,1614.8,2012,349,,,-9,,,,97,6399,,,48.8,63.5,34
USC00044422,JUNCAL DAM,34.4908,-119.5069,688.8,2012,,,,,,,2.06,,,18.61,,,,
USR0000CCDG,CEDAR GROVE CALIFORNIA,36.7878,-118.6561,1438.7,2012,,,,,,,,,4717,,,,,
USW00024216,RED BLUFF MUNICIPAL AIRPORT,40.1519,-122.2536,107.6,2012,1983,,,18,,,1.85,112,2630,25.57,,63.4,76.7,50.2
USW00023129,LONG BEACH DAUGHERTY FIELD,33.8116,-118.1463,9.4,2012,1324,,,36,,,0.98,104,1284,8.22,,65.6,75,56.2
USW00024215,MOUNT SHASTA,41.3325,-122.33278,1077.5,2012,370,,,10,,,3.89,99,5547,44.21,,51,64.6,37.5
USW00024213,EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND,40.8097,-124.1602,6.1,2012,0,0,0,30,0,0,2.26,74,4909,50.83,0,51.7,57.8,45.5
US1CAYL0001,DAVIS 1.2 SE,38.5425,-121.721,11,2012,,,,,,,1.49,,,23.89,,,,
US1CAYL0002,DAVIS 0.8 NE,38.5618,-121.7241,12.5,2012,,,,,,,1.43,,,21.94,,,,
US1CAYL0007,DAVIS 6.1 WNW,38.578,-121.8453,25.3,2012,,,,,,,1.7,,,20.92,,,,
US1CAYL0009,DAVIS 2.7 W,38.5523,-121.7855,17.4,2012,,,,,,,1.83,,,21.93,,,,
USR0000CTE2,TEMESCAL LPF CALIFORNIA,34.4806,-118.7556,347.5,2012,1583,,,31,,,,106,1797,,,64.5,79.3,49.8
USC00042012,CORCORAN IRRIGATION DIST.,36.0975,-119.5817,61,2012,2101,,,24,,,0.91,108,2543,5.32,,64.5,78.9,50.1
USW00023130,VAN NUYS AIRPORT,34.20972,-118.48917,234.7,2012,1856,,,32,,,1.29,106,1444,9.49,,66.5,78.9,54.1
USR0000COZE,OZENA CALIFORNIA,34.6819,-119.3539,1118.6,2012,,,,,,,,112,,,,,78.2,
USR0000CIND,INDIAN WELL CALIFORNIA,41.7417,-121.5383,1453.9,2012,491,,,9,,,,97,5958,,,49.7,61.9,37.6
USR0000CCAR,CARRIZO CALIFORNIA,35.0964,-119.7728,759,2012,1988,,,31,,,,105,2473,,,63.7,74.7,52.6
USR0000CCAT,CATHEYS VALLEY CALIFORNIA,37.4681,-120.1106,365.8,2012,2118,,,30,,,,107,2546,,,64,74.7,53.2
USW00023136,CAMARILLO AIRPORT,34.21667,-119.08333,23.5,2012,364,0,,35,0,,1.53,98,1780,8.4,,61.2,70.9,51.4
USC00043357,GASQUET RANGER STATION,41.8452,-123.9647,118,2012,,,,,,,6.39,,,124.15,,,,
USC00046624,PALMDALE,34.5883,-118.0938,796.1,2012,2421,0,,22,0,,0.64,108,2536,2.89,,65.2,80.1,50.4
US1CAOR0027,IRVINE 4.1 NNE,33.7183,-117.7721,46.3,2012,,,,,,,0.85,,,7.88,,,,
US1CAOR0021,ANAHEIM 4.9 ENE,33.8632,-117.7918,90.8,2012,,,,,,,0.87,,,7.71,,,,
USR0000CMTZ,MOUNT ZION CALIFORNIA,38.3894,-120.6511,902.2,2012,1751,,,27,,,,102,3179,,,60.8,69.3,52.3
US1CAOR0029,ANAHEIM 4.9 E,33.847,-117.7871,114,2012,,,,,,,1.02,,,8.17,,,,
USR0000CEEL,EEL RIVER CALIFORNIA,39.8333,-123.0833,457.2,2012,1204,,,17,,,,114,3557,,,58.7,75.8,41.7
USR0000CCAN,CANBY CALIFORNIA,41.4342,-120.8678,1314.3,2012,340,,,-5,,,,101,6226,,,49.2,66.3,32.2
USR0000CCAM,CAMERON FIRE STATION CALIFORNI,32.7214,-116.4631,1049.4,2012,911,,,20,,,,103,,,,58.7,76.4,40.9
USR0000CCAL,CALLAHAN CALIFORNIA,41.3075,-122.7958,955.9,2012,931,,,16,,,,106,5069,,,53.9,66.9,40.8
USR0000CCAA,CAHUILLA CALIFORNIA,32.9736,-115.1736,84.7,2012,4963,,,38,,,,118,644,,,77.1,90.8,63.3
USR0000CEEC,EEL RIVER CAMP CALIFORNIA,40.1383,-123.8236,135.9,2012,407,,,26,,,,109,3567,,,56.8,69.7,44
USC00044211,IDYLLWILD FIRE DEPARTMENT,33.7572,-116.7066,1639.8,2012,525,,10,14,,10,1.62,94,,18.93,37.1,55.3,69.5,41.2
USW00023110,LEMOORE REEVES NAS,36.33333,-119.95,70.7,2012,,,,,,,0.87,,,5.02,,,,
USR0000CMTD,MOUNT DIABLO CALIFORNIA,37.8817,-121.9142,1173.2,2012,881,,,25,,,,91,,,,54.8,60.2,49.4
USC00046646,PALO ALTO,37.4436,-122.1402,7.6,2012,223,,,27,,,1.8,98,2701,16.34,,57.7,69.2,46.2
USR0000CGHP,GRASSHOPPER CALIFORNIA,40.7817,-120.7844,1877,2012,174,,,2,,,,92,7255,,,46.1,58.9,33.2
USC00041194,BURBANK VALLEY PUMP,34.1866,-118.348,199.6,2012,1383,,,32,,,1.77,105,,9.62,,64.7,77.4,51.9
USC00044223,IMPERIAL,32.8488,-115.5666,-19.5,2012,3453,,,25,,,1.22,116,1461,2.29,,70.9,90.3,51.5
USC00045795,MONTEREY,36.5902,-121.9102,117.3,2012,77,,,33,,,,100,3439,,,55.5,62.9,48.1
USR0000CCOL,COLLINS BALDY CALIFORNIA,41.775,-122.9503,1674.3,2012,439,,,14,,,,93,6523,,,48.1,56.6,39.7
US1CASU0005,SUTTER 0.3 W,39.1596,-121.7511,22.3,2012,,,,,,,1.76,,,23.57,,,,
USC00049490,WEAVERVILLE,40.7367,-122.9404,627.3,2012,644,,,13,,,2.51,106,4695,47.63,,54.3,69.7,39
US1CAOR0001,ORANGE 3.5 ENE,33.8291,-117.77,247.2,2012,,,,,,,1.11,,,8.62,,,,
USW00023161,DAGGETT AIRPORT,34.8536,-116.7858,584.3,2012,3439,,,23,,,0.24,114,2098,1.3,,69.3,83.8,54.8
USR0000CPHI,PINE HILLS CALIFORNIA,33.0164,-116.6339,0,2012,1122,,,26,,,,99,,,,60.3,72.6,47.9
US1CAOR0006,SILVERADO 1.0 ESE,33.7455,-117.6199,424.9,2012,,,,,,,2.76,,,15.04,,,,
USW00024259,MONTAGUE SISKIYOU AIRPORT,41.78139,-122.46806,808,2012,602,,,7,,,0.97,104,5524,12.27,,52.3,67.3,37.3
USW00024257,REDDING MUNICIPAL AIRPORT,40.5175,-122.2986,151.5,2012,1913,,,16,,,2.43,112,2872,36.45,,62.4,75.8,49.1
USR0000CCP9,CAMP 9 CALIFORNIA,34.3617,-118.4217,1219.2,2012,1615,,,27,,,,100,2773,,,61.6,70.5,52.8
USR0000CPIE,PIERCE CALIFORNIA,40.2461,-120.6422,1737.4,2012,303,,,6,,,,92,6036,,,49.4,60.7,38.2
USC00040673,BEN LOMOND NUMBER 4,37.0855,-122.0797,128,2012,683,,,23,,,,112,2131,,,61.2,78.5,44
USR0000CCOU,CO LINE CALIFORNIA,39.0189,-122.4119,635.5,2012,,,,,,,,,2961,,,,,
USR0000CPIH,PINEHURST CALIFORNIA,36.6853,-119,1237.5,2012,,,,,,,,,3458,,,,,
USC00040436,BAKER,35.27611,-116.06278,293.2,2012,4072,0,0,23,0,0,1.2,119,1943,4.44,0,71.7,87.4,56
USR0000CLAB,LOS BANOS CALIFORNIA,37.0547,-121.0531,106.7,2012,1888,,,31,,,,104,2088,,,64.8,75.5,54.2
USR0000CCOO,COOSKIE MOUNTAIN CALIFORNIA,40.2569,-124.2661,899.2,2012,525,,,25,,,,100,5000,,,52.2,60.4,44.1
USR0000CESP,ESPERANZA CALIFORNIA,38.2428,-120.515,780,2012,1225,,,21,,,,105,3578,,,58.5,71.3,45.8
USR0000CCOR,CORRALITOS CALIFORNIA,36.9911,-121.7978,137.2,2012,159,,,27,,,,104,3035,,,57.6,70.2,44.9
USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,33.938,-118.3888,29.6,2012,702,,,41,,,1.42,98,1465,8.91,,63.4,70,56.8
USR0000CTOM,MOUNT TOM CALIFORNIA,37.3761,-119.1783,2748.7,2012,23,,,1,,,,79,,,,44.6,52.9,36.2
USW00023179,NEEDLES AIRPORT,34.7675,-114.6188,271.3,2012,5121,,,34,,,0.91,120,1029,4.23,,76.5,89.1,64
US1CAOR0017,MISSION VIEJO 1.6 ENE,33.6239,-117.6275,310.3,2012,,,0,,,0,1.35,,,11.72,0,,,
US1CAOR0019,MISSION VIEJO 1.3 SSE,33.5954,-117.6442,214.6,2012,,,,,,,1.31,,,10.99,,,,
USC00042863,ESCONDIDO NUMBER 2,33.121,-117.09,182.9,2012,1395,,,33,,,1.73,103,1410,11.01,,65.3,76.5,54
USC00043710,HAIWEE,36.1388,-117.9527,1165.9,2012,2387,,,19,,,0.64,113,2893,2.18,,64.6,80.9,48.3
USC00041534,CARMEL VALLEY,36.4805,-121.7244,146.3,2012,193,,,25,,,,104,2993,,,57.5,71,44
USC00043714,HALF MOON BAY,37.4725,-122.44333,8.2,2012,2,,,28,,,1.69,82,3983,25.93,,54.4,62.3,46.5
US1CAFR0005,TOLLHOUSE 6.2 SSE,36.9342,-119.3586,425.8,2012,,,,,,,3.14,,,26.01,,,,
US1CAFR0003,TOLLHOUSE 2.0 SSE,36.9897,-119.3971,509.9,2012,,,,,,,3.47,,,25.37,,,,
USS0019L19S,Ebbetts Pass,38.55,-119.8,2671.6,2012,,190,,,70,,3.4,,,57.37,,,,
USC00040212,ANGWIN PAC UNION COL,38.573,-122.4405,522.7,2012,571,,,24,,,,98,3448,,,57.2,68.7,45.6
USC00049026,TRINITY RIVER HATCHERY,40.7263,-122.7947,567.2,2012,784,15,11,16,10,6,2.08,108,4552,37.44,27.6,55.2,70.2,40.2
USC00040693,BERKELEY,37.8744,-122.2605,94.5,2012,,,,,,,,,2717,,,,,
USR0000CCMO,CASE MOUNTAIN CALIFORNIA,36.4108,-118.8092,1966,2012,,,,15,,,,,,,,,,44.1
USR0000CCLE,CLEAR CREEK CALIFORNIA,34.2711,-118.1525,914.4,2012,1695,,,30,,,,98,2382,,,63.1,71.5,54.8
USW00023152,BURBANK GLENDALE PASADENA AIRPORT,34.20056,-118.3575,225.9,2012,1626,0,,35,0,,1.38,105,1526,8.29,,65.6,76.9,54.4
USW00023155,BAKERSFIELD AIRPORT,35.4344,-119.0542,149,2012,2537,0,0,28,0,0,0.86,110,2077,4.42,0,67,79.9,54.1
USC00049040,TRUCKEE TAHOE AIRPORT DISTRICT,39.318,-120.145,1798.3,2012,34,78,32,-6,30,18,2.35,95,8080,29.64,134.8,43.6,62.4,24.8
USR0000CCLA,CLAREMONT CALIFORNIA,34.1369,-117.7069,501.4,2012,,,,,,,,,1781,,,,,
USW00023157,BISHOP AIRPORT,37.3711,-118.358,1250.3,2012,1126,8,3,5,3,4.6,0.83,106,4255,3.48,7.7,56.7,75.9,37.6
USW00023158,BLYTHE AIRPORT,33.6186,-114.7142,120.4,2012,4531,,,33,,,0.75,117,1095,4.48,,74.9,89.1,60.7
USC00041312,CALISTOGA,38.5961,-122.6013,121.9,2012,657,,,17,,,,105,2844,,,58.9,75.5,42.3
USC00042402,DE SABLA,39.8716,-121.6108,826,2012,,,,,,,5.5,,,78.93,,,,
USC00045915,MOUNT DIABLO JUNCTION,37.8792,-121.9303,661.4,2012,966,,,27,,,2.88,99,3317,33.71,,58.3,67.3,49.4
USC00041316,CALLAHAN,41.3111,-122.8044,970.8,2012,,,,,,,,,5612,,,,,
USR0000CCLV,CALAVERAS ROAD CALIFORNIA,37.5531,-121.8439,374.9,2012,600,,,32,,,,100,,,,58.7,67.7,49.7
USR0000CCLK,CLARK CALIFORNIA,33.8767,-117.3089,524.3,2012,1746,,,32,,,,107,1726,,,65.3,78.6,52.1
USC00049035,TRONA,35.7636,-117.3908,516.6,2012,3350,0,0,23,0,0,0.25,114,2227,1.35,0,68.7,83.6,53.8
USC00049053,TULELAKE,41.96,-121.4744,1229.9,2012,126,,,-2,,,0.82,96,6662,9.41,,47.6,63.2,31.9
USS0020H13S,Adin Mtn,41.24,-120.79,1886.7,2012,15,182,,-9,29,,1.7,87,8391,31.26,,42.4,55.1,29.6
USW00093230,SOUTH LAKE TAHOE AIRPORT,38.8983,-119.9947,1924.5,2012,26,,,-8,,,2.2,89,7121,21.5,,45.4,60.6,30.3
USR0000CAGD,ARROYO GRANDE CALIFORNIA,35.1792,-120.3919,319.4,2012,841,,,28,,,,107,2224,,,61.3,76.7,45.9
USR0000CRIC,RICE VALLEY CALIFORNIA,34.0608,-114.7322,249.9,2012,4539,,,30,,,,120,1244,,,74.5,90,59
USC00043747,HANFORD 1 S,36.3158,-119.637,72.2,2012,1995,,,25,,,,106,2623,,,64,77.7,50.4
USR0000CGSP,GREEN SPRING CALIFORNIA,37.8331,-120.5,310.9,2012,1819,,,28,,,,107,2720,,,62.8,74.5,51
USW00093225,SACRAMENTO METROPOLITAN AIRPORT,38.69556,-121.58972,7,2012,1438,,,21,,,1.23,107,2607,20.48,,62.2,75.8,48.6
USW00093227,NAPA CO AIRPORT,38.2102,-122.2847,4.3,2012,188,,,19,,,1.92,98,3245,22.15,,57,69.9,44.2
USW00093228,HAYWARD AIR TERMINAL,37.6542,-122.115,13.1,2012,175,,,30,,,1.18,97,2660,15.11,,58.4,67,49.8
USW00003104,DESERT RESORTS REGIONAL AIRPORT,33.62667,-116.15944,-36,2012,4221,0,0,22,0,0,1.42,117,1263,2.54,0,73.6,90.5,56.7
US1CAKG0003,LEMOORE 0.3 SW,36.295,-119.7914,68,2012,,,0,,,0,0.63,,,5.88,0,,,
US1CAKG0004,HANFORD 3.6 N,36.3769,-119.6527,78.6,2012,,,,,,,0.87,,,6.16,,,,
US1CAKG0001,LEMOORE 0.9 ESE,36.2932,-119.7718,68,2012,,,,,,,0.71,,,6.31,,,,
USW00003102,ONTARIO INTERNATIONAL AIRPORT,34.05611,-117.60028,289.3,2012,2121,0,,33,0,,1.03,107,1567,8.28,,67,79.8,54
USC00045933,MOUNT HAMILTON,37.3436,-121.6425,1282,2012,898,,,21,,,2.85,92,,28.41,,55.4,62,48.7
US1CAKG0005,HANFORD 1.7 WNW,36.3349,-119.6743,74.7,2012,,,,,,,0.89,,,7.45,,,,
USW00023188,SAN DIEGO INTERNATIONAL AIRPORT,32.7336,-117.1831,4.6,2012,862,,,41,,,1.56,101,1290,6.64,,64.2,70,58.4
USW00023187,SANDBERG,34.7436,-118.7242,1374.6,2012,1324,,,22,,,1.16,99,3807,5.7,,58.7,68.1,49.4
USW00023182,PALMDALE AIRPORT,34.62944,-118.08361,769.2,2012,2279,0,,18,0,,0.54,109,2848,2.08,,64,79,49
USW00003131,SAN DIEGO MONTGOMERY FIELD,32.81583,-117.13944,127.1,2012,991,0,,36,0,,1.47,107,1487,8.38,,64.1,73.1,55
US1CAVT0002,FRAZIER PARK 10.7 WSW,34.746,-119.1103,1607.5,2012,,,,,,,1.16,,,7.99,,,,
US1CAVT0001,THOUSAND OAKS 2.1 WSW,34.1772,-118.8984,210.9,2012,,,,,,,1.73,,,10.09,,,,
USW00004222,REDDING 12 WNW,40.6507,-122.6068,432.2,2012,1606,,,22,,,7.48,110,3397,56.83,,60.1,72.8,47.3
US1CAVT0008,SIMI VALLEY 1.0 NW,34.2724,-118.7638,258.5,2012,,,,,,,1.75,,,9.2,,,,
USW00093245,BODEGA 6 WSW,38.3208,-123.0747,19.2,2012,2,,,33,,,2.38,79,4569,34.67,,52.5,58.2,46.8
USR0000CELC,EL CARISO CALIFORNIA,33.6472,-117.4111,926,2012,2173,,,32,,,,106,1854,,,65.9,77,54.9
USW00023199,EL CENTRO NAF,32.81667,-115.68333,-12.8,2012,4232,,,31,,,0.73,116,,1.3,,74.2,89.6,58.7
USW00024286,CRESCENT CITY MCNAMARA AIRPORT,41.78028,-124.23667,17.1,2012,0,0,,30,0,,4.14,72,4912,76.62,,51.2,56.8,45.7
USW00024283,ARCATA EUREKA AIRPORT,40.97806,-124.10861,61,2012,0,0,,28,0,,2.68,75,5251,55.57,,50.7,57.6,43.8
USW00093241,VACAVILLE NUT TREE AIRPORT,38.3775,-121.9575,33.2,2012,1302,,,18,,,2.15,107,2713,29.96,,61.5,75.5,47.4
USW00093242,MADERA MUNICIPAL AIRPORT,36.98778,-120.11056,77.1,2012,1694,0,0,22,0,0,1.9,106,2656,10.94,0,62.9,77.4,48.4
USR0000CCHC,CHICO CALIFORNIA,39.7119,-121.7789,70.1,2012,1607,,,20,,,,106,2741,,,62.2,75.4,49
USW00093243,MERCED 23 WSW,37.2381,-120.8825,23.8,2012,1046,,,16,,,0.68,105,3066,7.35,,60.1,76.8,43.4
USR0000CCHB,CHEESEBORO CALIFORNIA,34.1847,-118.7172,502.9,2012,2101,,,35,,,,107,1448,,,66.8,78.4,55.1
USR0000CPAN,PANAMINT CALIFORNIA,36.1203,-117.0878,2097,2012,851,,,13,,,,98,4368,,,55.6,67.4,43.8
USR0000CTIM,TIMBER MOUNTAIN CALIFORNIA,41.6294,-121.2981,1511.8,2012,546,,,11,,,,96,,,,49.3,59.8,38.9
USR0000CVND,VANDENBERG CALIFORNIA,34.7586,-120.4861,320,2012,217,,,33,,,,96,2809,,,58.4,67.6,49.1
USC00044863,LEBEC,34.8328,-118.865,1092.7,2012,769,,,21,,,1.02,98,,8.24,,56.9,68.4,45.5
US1CAMR0009,PETALUMA 10.1 W,38.2475,-122.8119,36.3,2012,,,,,,,3.38,,,33,,,,
USR0000CCHI,CHILAO CALIFORNIA,34.3317,-118.0303,1661.2,2012,1227,,,22,,,,98,3326,,,59.5,68.7,50.4
USC00040029,ADIN RANGER STATION,41.1936,-120.9447,1278.6,2012,,27,21,,6,5,1,,,14.62,58.4,,,
USR0000CPAT,PATTY MOCUS CALIFORNIA,40.295,-122.8667,1066.8,2012,1234,,,23,,,,101,4171,,,56.4,67,45.8
USR0000CELI,MOUNT ELIZABETH CALIFORNIA,38.0631,-120.2469,1503.6,2012,1216,,,19,,,,98,4105,,,56.9,65.8,47.9
USW00023191,AVALON CATALINA AIRPORT,33.405,-118.41583,488.3,2012,1074,,,41,,,0.96,98,2036,10.51,,62.3,69.2,55.3
USR0000CPAR,PARKFIELD CALIFORNIA,35.8989,-120.4319,467.9,2012,1278,,,17,,,,111,3122,,,60.3,77.9,42.8
USW00023190,SANTA BARBARA MUNICIPAL AIRPORT,34.4258,-119.8425,2.7,2012,204,,,31,,,1.4,94,2710,12.76,,59,69,49
USR0000CELM,EL MIRAGE CALIFORNIA,34.6344,-117.5503,877.8,2012,2158,,,17,,,,112,2881,,,63.5,81,46
USW00003159,LANCASTER WM J FOX FIELD,34.7411,-118.2116,712.6,2012,2235,,,10,,,0.79,111,3107,1.87,,63.3,79.3,47.4
USR0000CBUL,BULL FLAT CALIFORNIA,40.4808,-120.1139,1339.6,2012,375,,,-7,,,,99,6219,,,49.7,66.2,33.1
USR0000CBUR,BURNS CANYON CALIFORNIA,34.2103,-116.6339,1828.8,2012,1228,,,19,,,,95,3582,,,59.3,69,49.6
USS0019L24S,Heavenly Valley,38.92,-119.92,2615.8,2012,0,195,,-3,57,,2,75,8723,35.67,,41.5,51.5,31.5
USC00049888,YUCCA VALLEY,34.1294,-116.3879,990.3,2012,2214,0,0,21,0,0,0.41,106,2648,2.54,0,64.5,78.1,50.8
USR0000CBUU,BUTTERCUP CALIFORNIA,32.7397,-114.8839,66.1,2012,4858,,,37,,,,118,725,,,76.7,91.5,61.9
USC00049884,YUCCA MESA,34.2182,-116.4073,1050,2012,2544,0,0,25,0,0,0.33,107,2314,1.89,0,66.3,78.5,54.1
USC00046136,NEVADA CITY,39.2466,-121.0008,847.6,2012,,,,,,,,,3990,,,,,
USR0000CKET,KETTLEMAN HILLS CALIFORNIA,36.0333,-120.0569,246.9,2012,2618,,,34,,,,107,1912,,,67.3,77.2,57.5
USR0000CSVA,SPRING VALLEY CALIFORNIA,37.5625,-122.4364,327.7,2012,,,,,,,,,3937,,,,,
USR0000CMIO,MILO CALIFORNIA,36.2314,-118.8689,586.1,2012,2413,,,32,,,,105,2363,,,65.4,74.6,56.1
USS0020L02S,Rubicon NUMBER 2,39,-120.13,2343.6,2012,55,204,,10,58,,2.2,81,7298,45.94,,45.6,53.4,37.8
USW00003144,IMPERIAL CO AIRPORT,32.83417,-115.57861,-17.7,2012,4397,0,0,32,0,0,0.91,116,1073,1.69,0,74.6,89.7,59.6
USC00046144,NEWARK,37.5147,-122.0325,3,2012,237,,,30,,,,94,2360,,,58.8,68,49.6
USC00046386,OCOTILLO WELLS 2 W,33.1552,-116.1688,118.9,2012,5831,,,33,,,1.94,121,591,4.45,,79.4,91.3,67.5
USC00046161,NEWHALL 5 NW,34.3933,-118.5938,538,2012,2215,,,33,,,2.03,109,1693,8.2,,66.6,79.8,53.3
USC00041948,COLUSA 2 SSW,39.1875,-122.0269,15.2,2012,,,,,,,,,2558,,,,,
USW00003177,CARLSBAD MCCLELLAN PALOMAR AIRPORT,33.12806,-117.27944,100,2012,712,0,,39,0,,0.95,94,1631,8.07,,62.9,69.4,56.5
USW00003179,CHINO AIRPORT,33.97528,-117.63611,198.1,2012,1728,0,,28,0,,0.48,108,1742,3.52,,65.3,81.1,49.5
USW00003178,SAN DIEGO BROWN FIELD,32.57222,-116.97944,157,2012,742,,,35,,,1.74,106,1800,8.28,,62.6,72.5,52.6
USR0000CKEE,KEENWILD CALIFORNIA,33.6667,-116.7667,1499.6,2012,1167,,,19,,,,101,3258,,,59.7,73.5,45.9
USR0000CMIL,MILL CREEK ANF CALIFORNIA,34.3903,-118.0825,1530.4,2012,1112,,,23,,,,93,3525,,,58.6,66.7,50.5
US1CAPC0001,SODA SPRINGS 1.5 SSW,39.3021,-120.3837,2099.2,2012,,238,74,,99,26,6.31,,,97.19,519.2,,,
USC00041700,CHESTER,40.3033,-121.2422,1380.7,2012,144,,,2,,,3.8,96,6470,41.69,,47.8,62.5,33.1
USW00003171,RIVERSIDE MUNICIPAL AIRPORT,33.95194,-117.43861,245.2,2012,2181,,,34,,,0.52,107,1291,4.77,,67.7,80.9,54.4
USC00045064,LOMPOC,34.6538,-120.4513,22.9,2012,72,,,27,,,1.03,92,2677,11.64,,58.3,67.9,48.8
USC00046154,NEW CUYAMA FIRE STATION,34.9455,-119.6827,658.4,2012,1319,,,17,,,1.15,110,2936,2.71,,60.7,77.1,44.4
