STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000COKN,OAKLAND NORTH CALIFORNIA,37.865,-122.2208,427.6,2011,288,,,29,,,,91,4189,,,54.9,62.0,47.9
USR0000CBRA,BRANCH MOUNTAIN CALIFORNIA,35.1889,-120.0833,1149.1,2011,,,,25,,,,100,,,,59.3,68.3,50.4
USW00003166,FULLERTON MUNICIPAL AIRPORT,33.87194,-117.97889,29.3,2011,1127,,,35,,,1.09,105,1319,8.26,,64.6,75.2,54.1
USR0000COKS,OAKLAND SOUTH CALIFORNIA,37.7861,-122.1447,333.8,2011,292,,,30,,,,92,3959,,,55.3,62.9,47.7
USR0000CBRF,BEAR FLAT CALIFORNIA,41.295,-120.3133,1889.8,2011,,,,,,,,,7820,,,,,
USW00003167,HAWTHORNE MUNICIPAL AIRPORT,33.92278,-118.33417,19.2,2011,633,,,34,,,1.88,97,1165,9.03,,63.3,71.0,55.5
USR0000CSTO,STONYFORD CALIFORNIA,39.3669,-122.575,365.8,2011,1212,,,23,,,,105,3400,,,58.8,73.3,44.3
USC00048587,STONY GORGE RESERVOIR,39.5861,-122.5341,243.8,2011,1224,,,21,,,1.88,106,3438,17.14,,58.6,73.5,43.6
USC00046168,NEWMAN,37.2811,-121.0177,27.4,2011,1720,,,24,,,,108,1967,,,63.8,78.9,48.6
US1CAAL0001,PIEDMONT 1.0 SE,37.8123,-122.216,113.4,2011,,,,,,,2.23,,,19.78,,,,
USC00041967,CONCORD WASTEWATER PLANT,37.9833,-122.0692,12.2,2011,893,,,28,,,1.25,100,2339,15.43,,60.7,72.2,49.2
US1CAHM0010,REDWAY 4.3 W,40.1082,-123.9007,186.5,2011,,,,,,,2.38,,,55.06,,,,
US1CAST0004,HOLLISTER 5.4 NNE,36.9306,-121.3704,75.3,2011,,,,,,,1.00,,,12.29,,,,
US1CAST0005,HOLLISTER 2.1 ESE,36.8422,-121.365,118.6,2011,,,,,,,1.08,,,10.80,,,,
USR0000COKG,OAK GROVE CALIFORNIA,33.3933,-116.795,838.8,2011,1395,,,23,,,,107,2572,,,61.7,78.6,44.8
USR0000CDVA,DEL VALLE CALIFORNIA,34.4311,-118.6828,389.5,2011,1481,,,32,,,,109,1892,,,63.9,77.8,50.0
US1CAST0002,SAN JUAN BAUTISTA 0.5 S,36.8393,-121.5375,76.8,2011,,,,,,,1.30,,,14.89,,,,
USR0000CBR4,BRIDGEPORT 4 NW CALIFORNIA,38.2719,-119.2892,2026.9,2011,134,,,-4,,,,92,6955,,,46.4,61.9,30.9
US1CAKN0001,INYOKERN 9.4 WSW,35.6345,-117.9782,1316.4,2011,,6,3,,4,3.8,1.17,,,6.12,7.6,,,
USC00048353,SONORA,37.9672,-120.3872,510.5,2011,746,,,21,,,3.30,98,4049,29.13,,55.6,70.3,40.9
USS0019L05S,Blue Lakes,38.61,-119.92,2455.8,2011,,,,,,,2.00,,9595,41.96,,,,
USC00049684,WILLITS 1 NE,39.4194,-123.3425,412.4,2011,,,,,,,2.70,,5001,38.85,,,,
USR0000CMET,METCALF GAP CALIFORNIA,37.4094,-119.7681,937.9,2011,1589,,,25,,,,97,3456,,,60.0,69.5,50.5
USR0000CBPI,BIG PINE FLAT CALIFORNIA,34.3194,-117.0131,2091.2,2011,248,,,6,,,,93,,,,49.7,64.6,34.8
US1CAHM0026,BRIDGEVILLE 5.2 ENE,40.4734,-123.7013,815.3,2011,,,,,,,3.74,,,74.33,,,,
US1CAAL0012,PLEASANTON 0.4 ESE,37.6702,-121.8814,104.9,2011,,,,,,,1.84,,,16.50,,,,
USC00043914,HENSHAW DAM,33.2372,-116.7614,823.0,2011,518,,,13,,,3.12,104,4206,21.38,,54.9,73.7,36.2
USC00041738,CHIRIACO SUMMIT,33.6617,-115.7206,520.0,2011,2847,,,24,,,0.82,110,1713,4.22,,67.6,81.5,53.6
USS0020K13S,Truckee NUMBER 2,39.3,-120.18,1983.9,2011,20,209,,2,127,,2.10,83,7401,34.17,,44.9,55.9,33.9
USR0000CSQU,SQUAW LAKE CALIFORNIA,32.9083,-114.4944,91.4,2011,4809,,,32,,,,119,,,,75.8,88.6,63.0
USR0000CSQS,SQUAW SPRINGS CALIFORNIA,35.37,-117.5683,1103.4,2011,,,,,,,,,2804,,,,,
USR0000CSRI,SANTA ROSA ISLAND CALIFORNIA,33.9778,-120.0778,395.6,2011,189,,,36,,,,98,3719,,,55.7,62.5,48.8
USR0000CSRO,SANTA ROSA PLATEAU CALIFORNIA,33.5286,-117.2306,603.5,2011,1056,,,33,,,,100,2296,,,61.8,72.0,51.7
US1CATY0003,DOUGLAS CITY 2.4 SW,40.6326,-122.9777,514.8,2011,,,,,,,1.88,,,29.50,,,,
US1CAKN0010,PINE MOUNTAIN CLUB 1.4 ENE,34.85,-119.1333,1606.0,2011,,,,,,,2.76,,,12.65,,,,
USC00048122,SHAFTER 6 E,35.4867,-119.1458,123.1,2011,1493,,,22,,,0.93,103,2775,5.41,,60.7,75.6,45.8
USR0000CMEY,MEYERS CALIFORNIA,38.8489,-120.0181,1923.3,2011,10,,,-9,,,,88,7638,,,43.9,59.7,28.1
US1CAKN0013,ONYX 2.8 ENE,35.7022,-118.1739,926.3,2011,,,,,,,0.75,,,6.98,,,,
US1CAAL0008,BERKELEY 3.8 ESE,37.8557,-122.2301,268.8,2011,,,,,,,1.45,,,21.35,,,,
USR0000COJA,OJAI CALIFORNIA,34.4483,-119.2303,233.2,2011,576,,,28,,,,100,,,,59.5,72.7,46.4
USC00047050,POMONA FAIRPLEX,34.0816,-117.7658,304.5,2011,1356,,,32,,,1.23,105,1675,3.82,,64.0,76.6,51.4
USC00049473,WATSONVILLE WATERWORKS,36.9308,-121.7691,29.0,2011,92,,,29,,,,95,3123,,,56.7,66.8,46.5
USR0000CBOG,BOGARD RANGER STATION CALIFORNIA,40.5981,-121.0831,1722.1,2011,11,,,-18,,,,92,8444,,,42.0,59.3,24.7
USC00047293,RED BLUFF TRTMNT PLANT,40.1622,-122.2202,80.8,2011,,,,,,,1.69,,,17.15,,,,
US1CAHM0036,SHELTER COVE 1.2 ENE,40.0368,-124.0524,337.4,2011,,,,,,,3.61,,,71.15,,,,
US1CAHM0035,EUREKA 2.2 S,40.7642,-124.1476,59.1,2011,,,,,,,1.55,,,38.74,,,,
USR0000CMEA,MEANS LAKE CALIFORNIA,34.3906,-116.5169,883.9,2011,2306,,,19,,,,108,2506,,,63.9,78.7,49.3
USC00048135,SHASTA DAM,40.7141,-122.4161,327.7,2011,1669,,,25,,,2.68,102,3261,47.22,,61.0,70.7,51.4
USS0019L03S,Hagan s Meadow,38.85,-119.94,2370.1,2011,0,178,,-9,124,,1.70,77,9061,28.78,,40.2,54.0,26.5
USC00046197,NILAND,33.2775,-115.5239,-18.3,2011,,,,,,,0.70,,,1.44,,,,
USR0000CBOO,BOONVILLE CALIFORNIA,38.9875,-123.3486,196.3,2011,412,,,26,,,,102,3563,,,56.4,68.6,44.1
USC00049001,TRACY PUMPING PLANT,37.7967,-121.5828,18.6,2011,1291,,,27,,,0.63,101,2410,10.52,,61.6,73.1,50.1
USR0000CBNL,BEN LOMOND CALIFORNIA,37.1317,-122.17,801.6,2011,729,,,25,,,,91,4149,,,56.1,63.6,48.6
USC00041758,CHULA VISTA,32.64,-117.0858,17.1,2011,464,,,34,,,1.26,97,1461,9.88,,62.1,69.5,54.6
USC00043937,HESPERIA 2 E,34.4206,-117.2661,931.2,2011,1608,1,1,22,2,5.0,2.42,104,,7.15,5.5,60.4,73.5,47.3
USR0000CMCG,MCGUIRES CALIFORNIA,39.3528,-123.6011,180.7,2011,183,,,27,,,,97,3966,,,54.6,66.3,42.9
USR0000CSOM,SOMES BAR CALIFORNIA,41.39,-123.4958,280.4,2011,1122,,,26,,,,111,3710,,,57.9,72.4,43.4
USC00041990,COPCO NUMBER 1 DAM,41.9797,-122.3378,823.9,2011,551,,,3,,,1.04,99,,20.12,,50.3,65.9,34.8
USS0019L40S,Monitor Pass,38.67,-119.61,2532.9,2011,0,208,,3,98,,1.50,78,8559,23.88,,41.7,51.8,31.6
USR0000CMSA,MARIPOSA CALIFORNIA,37.5042,-119.9869,680.0,2011,1170,,,24,,,,100,3762,,,58.0,70.8,45.1
USR0000COWE,OWENS CAMP LOC CALIFORNIA,38.7333,-120.245,1597.2,2011,248,,,13,,,,93,,,,51.5,65.2,37.8
US1CAMD0017,LAYTONVILLE 1.1 SW,39.6724,-123.4898,502.0,2011,,,,,,,3.16,,,45.57,,,,
USR0000CKON,KONOCTI CALIFORNIA,38.9119,-122.7064,659.3,2011,1242,,,25,,,,98,3699,,,58.8,68.7,49.0
USR0000COWV,OWENS VALLEY CALIFORNIA,37.39,-118.5506,1414.3,2011,1368,,,16,,,,102,3929,,,57.9,72.2,43.6
USC00043261,FRIANT GOVERNMENT CAMP,36.9969,-119.7072,125.0,2011,1470,,,26,,,2.18,105,2673,14.98,,60.9,75.2,46.6
USC00046773,PEARBLOSSOM,34.5025,-117.8969,945.2,2011,,,,24,,,,,,,,,,50.0
US1CAMD0001,UKIAH 8.4 NW,39.2206,-123.3312,759.6,2011,,,,,,,2.87,,,39.30,,,,
US1CASR0020,LANDERS 1.6 NE,34.2828,-116.3751,900.4,2011,,,,,,,1.25,,,4.61,,,,
US1CAMD0007,UKIAH 1.2 NW,39.1583,-123.2248,227.4,2011,,,,,,,2.76,,,31.62,,,,
USR0000CKNO,KNOXVILLE CREEK CALIFORNIA,38.8619,-122.4172,670.6,2011,989,,,23,,,,101,3753,,,57.9,71.0,44.7
USR0000CMS2,MOUNT SHASTA CALIFORNIA,41.3156,-122.3156,0.0,2011,340,,,12,,,,97,5909,,,49.9,63.0,36.9
USC00048967,TOPANGA PTRL STATION FC6,34.0841,-118.5988,227.1,2011,,0,0,,0,0.0,,,,,0.0,,,
US1CASR0029,RIALTO 2.1 N,34.1442,-117.381,451.7,2011,,,,,,,1.93,,,15.37,,,,
USR0000CMRK,MARKLEEVILLE CALIFORNIA,38.6833,-119.7667,1676.7,2011,160,,,2,,,,95,6350,,,48.1,63.2,32.8
USC00047888,SANTA ANA FIRE STATION,33.7442,-117.8667,41.1,2011,1152,,,36,,,1.07,105,932,8.93,,65.5,76.7,54.3
USC00047880,SAN RAFAEL CIVIC CEN,37.99833,-122.53722,36.6,2011,,,,,,,,,3217,,,,,
USC00047643,SAINT HELENA,38.5066,-122.4713,68.6,2011,711,,,28,,,,99,2636,,,59.6,71.9,47.2
US1CAHM0009,MCKINLEYVILLE 2.3 NE,40.9778,-124.086,82.3,2011,,,,,,,1.97,,,48.90,,,,
US1CAHM0005,MCKINLEYVILLE 7.3 ESE,40.8962,-123.9984,111.6,2011,,,,,,,1.89,,,49.06,,,,
US1CAHM0004,MCKINLEYVILLE 2.7 SE,40.9231,-124.084,99.1,2011,,,,,,,1.89,,,44.30,,,,
US1CAHM0003,ORICK 5.9 SSW,41.2084,-124.1027,172.8,2011,,0,0,,0,0.0,1.89,,,52.08,0.0,,,
US1CAHM0002,BAYSIDE 1.8 SE,40.8248,-124.0382,23.5,2011,,,,,,,1.41,,,44.42,,,,
USR0000CVAY,VALYERMO CALIFORNIA,34.4456,-117.8511,1152.1,2011,1191,,,20,,,,105,3553,,,58.4,74.9,42.0
USR0000CVAN,VAN BREMMER CALIFORNIA,41.6431,-121.7939,1502.1,2011,359,,,1,,,,93,6727,,,48.0,59.9,36.2
USR0000CVAL,VALLEY CENTER CALIFORNIA,33.2372,-117.0086,452.0,2011,987,,,30,,,,102,2063,,,62.1,74.8,49.3
USC00045233,MADERA,36.9539,-120.0378,82.3,2011,,,,,,,,,2697,,,,,
USS0019L44S,Horse Meadow,38.84,-119.89,2608.2,2011,0,248,,-1,131,,1.70,74,8971,23.97,,40.8,50.1,31.5
USR0000CBZE,BRAZIE RANCH CALIFORNIA,41.6853,-122.5942,914.4,2011,819,,,15,,,,98,5182,,,53.0,64.1,41.8
USC00044394,JOHNSON VALLEY,34.3591,-116.5378,965.3,2011,2053,0,0,22,0,0.0,1.07,106,2724,3.32,0.0,62.6,75.5,49.6
USR0000CMOD,MODOC NWR CALIFORNIA,41.4589,-120.3536,1335.0,2011,154,,,-3,,,,96,6756,,,46.8,61.8,31.7
USC00046572,OXNARD WEATHER FORECAST OFFICE,34.2066,-119.1375,15.8,2011,,,,,,,4.21,,,13.30,,,,
USC00046336,OAKLAND MUSEUM,37.79833,-122.26417,9.1,2011,153,,,34,,,,89,2528,,,58.5,66.5,50.5
US1CASA0030,LA RIVIERA 1.0 NE,38.5753,-121.34,19.5,2011,,,,,,,1.23,,,20.39,,,,
USR0000CGAS,GASQUET CALIFORNIA,41.8458,-123.9792,152.4,2011,405,,,25,,,,110,4076,,,54.9,66.5,43.2
USS0019L43S,Forestdale Creek,38.68,-119.96,2443.6,2011,0,250,,-2,180,,2.40,78,8451,45.59,,42.1,52.5,31.7
USS0020L06S,Echo Peak,38.85,-120.08,2337.8,2011,3,240,,3,165,,2.80,76,8073,49.38,,43.3,51.2,35.4
US1CAPC0014,LINCOLN 4.3 SSE,38.8423,-121.2837,52.4,2011,,,,,,,1.49,,,19.29,,,,
USC00047672,SALINAS DAM,35.3372,-120.5038,424.3,2011,,,,,,,4.50,,,22.69,,,,
USR0000CMNC,MONTECITO CALIFORNIA,34.4614,-119.6481,457.2,2011,1028,,,35,,,,98,1992,,,62.6,70.4,54.7
USS0019L42S,Summit Meadow,38.4,-119.54,2838.6,2011,0,238,,0,129,,2.20,73,9473,26.38,,39.2,47.8,30.6
USR0000CQUA,QUARTZ HILL CALIFORNIA,41.5992,-122.9336,1287.8,2011,707,,,14,,,,96,5872,,,51.2,61.2,41.2
USR0000CMLR,MALLORY RIDGE CALIFORNIA,37.8172,-121.7789,621.8,2011,1048,,,27,,,,96,3750,,,57.8,65.5,50.1
USC00041907,COLEMAN FISHERIES STATION,40.4,-122.1433,128.0,2011,,,,,,,1.60,,,24.49,,,,
US1CASR0014,JOSHUA TREE 2.0 S,34.0973,-116.3178,1039.1,2011,,,,,,,1.27,,,3.51,,,,
USC00049866,YREKA,41.7036,-122.6408,800.1,2011,444,,,10,,,1.01,98,5706,15.48,,50.1,64.4,35.7
USC00046599,PACIFICA 4 SSE,37.59167,-122.47167,144.8,2011,49,,,34,,,,87,3993,,,54.3,60.1,48.5
USC00046597,PACIFIC HOUSE,38.7583,-120.503,1051.6,2011,457,69,20,14,31,20.0,3.46,95,,51.62,110.5,51.1,63.9,38.2
USR0000CQUI,QUINCY RD CALIFORNIA,39.9733,-120.9419,1066.8,2011,439,,,9,,,,102,5306,,,51.8,68.7,34.9
USS0019L41S,Burnside Lake,38.72,-119.89,2477.7,2011,0,237,,-14,155,,2.00,76,10096,40.46,,37.2,50.9,23.5
USR0000COPA,OPAL MOUNTAIN CALIFORNIA,35.1542,-117.1756,987.6,2011,2048,,,27,,,,108,2789,,,62.9,74.5,51.3
USC00045280,MAMMOTH LAKES RANGER STATION,37.6478,-118.9617,2378.7,2011,,,,,,,,83,,,,,55.1,
USR0000CBVR,BEAVER CAMP LOC CALIFORNIA,38.4883,-120.325,1524.0,2011,848,,,14,,,,96,4531,,,55.5,67.6,43.4
USC00041912,COLFAX,39.0911,-120.948,725.4,2011,1157,,,23,,,2.65,98,3833,32.19,,58.3,69.4,47.2
US1CASR0004,UPLAND 0.5 ESE,34.1151,-117.6498,431.3,2011,,,,,,,2.25,,,13.27,,,,
US1CASR0009,APPLE VALLEY 2.6 SE,34.5043,-117.1808,896.4,2011,,,1,,,1.5,0.68,,,3.67,2.2,,,
USR0000CDIA,DIABLO GRANDE CALIFORNIA,37.3292,-121.2939,563.9,2011,1284,,,28,,,,98,3233,,,59.8,69.0,50.6
US1CABT0002,OROVILLE 2.7 ENE,39.514,-121.518,163.1,2011,,,,,,,1.98,,,27.43,,,,
US1CASA0002,SACRAMENTO 8.0 NE,38.635,-121.3611,29.0,2011,,,,,,,1.22,,,18.80,,,,
USR0000CBEA,BEAR PEAK CALIFORNIA,35.8842,-118.0517,2507.9,2011,79,,,10,,,,79,6925,,,46.1,53.8,38.4
USR0000CSFD,SANTA FE DAM CALIFORNIA,34.1208,-117.9458,152.4,2011,1591,,,32,,,,109,1212,,,66.1,80.2,52.1
USR0000CBDY,BRADLEY CALIFORNIA,35.8644,-120.8031,163.7,2011,1002,,,19,,,,108,2858,,,59.7,76.6,42.7
USR0000CJUA,JUANITA LAKE CALIFORNIA,41.7861,-122.0056,1645.9,2011,344,,,2,,,,93,6720,,,47.8,59.5,36.2
USC00041244,BUTTONWILLOW,35.4028,-119.47,68.6,2011,1994,,,24,,,0.78,105,2492,4.04,,63.2,76.7,49.7
USR0000CBEN,BENTON CALIFORNIA,37.8431,-118.4778,1661.2,2011,574,,,9,,,,100,5335,,,51.8,69.8,33.8
USC00044997,LIVERMORE,37.6922,-121.7691,146.3,2011,807,,,27,,,0.89,102,2786,11.37,,59.3,72.1,46.5
USC00043669,GROVELAND 2,37.8444,-120.2258,853.4,2011,692,,,19,,,2.73,97,4535,36.06,,54.1,68.0,40.3
USR0000CWOF,WOFFORD HEIGHTS CALIFORNIA,35.7217,-118.4989,960.1,2011,1287,,,23,,,,101,3599,,,58.5,70.8,46.1
USR0000CJUN,JUNIPER CREEK CALIFORNIA,41.3322,-120.4725,1332.6,2011,431,,,1,,,,96,6550,,,48.1,61.8,34.3
USR0000CLYO,LYONS VALLEY CALIFORNIA,39.1258,-123.0736,975.4,2011,956,,,20,,,,95,4775,,,55.3,62.9,47.6
USR0000CJUL,JULIAN CALIFORNIA,33.0758,-116.5908,1292.4,2011,884,,,23,,,,97,4002,,,56.3,65.9,46.7
USR0000CLYT,LYTLE CREEK CALIFORNIA,34.2339,-117.4803,851.0,2011,1233,,,26,,,,108,2706,,,61.2,74.5,47.9
USC00042574,DUNSMUIR TRTMNT PLANT,41.1833,-122.2736,661.4,2011,530,21,11,19,8,5.0,3.00,98,5060,50.89,28.3,52.7,67.1,38.3
USR0000CSEC,SECRET TOWN CALIFORNIA,39.1836,-120.8847,861.4,2011,886,,,20,,,,98,4265,,,56.1,68.4,43.8
USW00023213,SANTA ROSA SONOMA CO AIRPORT,38.5038,-122.8102,34.7,2011,320,,,25,,,1.89,99,3127,26.88,,57.1,70.5,43.6
USC00041497,CANYON DAM,40.1705,-121.0886,1389.9,2011,123,116,28,5,76,22.0,2.29,95,6554,32.14,181.6,46.7,59.4,34.0
USC00042346,DELANO,35.7683,-119.26,92.0,2011,,,,,,,,105,,,,,75.3,
USC00045853,MORGAN HILL,37.1363,-121.6025,114.3,2011,,,,,,,,102,,,,,71.9,
USC00046946,PIT RIVER POWER HOUSE 5,40.9869,-121.9772,444.4,2011,,,,,,,3.20,,,62.53,,,,
USC00041253,CACHUMA LAKE,34.5822,-119.9817,242.3,2011,,,,,,,,,2372,,,,,
US1CALA0014,CANYON COUNTRY 2.6 E,34.4268,-118.4275,492.9,2011,,,,,,,4.66,,,11.48,,,,
US1CALA0011,REDONDO BEACH 2.6 S,33.8192,-118.3771,35.7,2011,,,0,,,0.0,2.29,,,9.10,0.0,,,
USR0000CUHL,UHL HOT SPRINGS,35.8889,-118.6333,1133.9,2011,1004,,,20,,,,99,,,,56.9,69.6,44.1
US1CALA0010,WHITTIER 2.9 WNW,33.9862,-118.0664,52.1,2011,,,,,,,1.73,,,11.38,,,,
US1CASA0023,SACRAMENTO 5.7 SSE,38.4928,-121.4195,8.5,2011,,,,,,,1.25,,,16.15,,,,
USC00046719,PASADENA,34.1483,-118.1447,263.3,2011,1617,,,35,,,2.59,103,1169,15.98,,66.1,77.5,54.7
USR0000CBBR,BIG BAR CALIFORNIA,40.7333,-123.2333,457.2,2011,1060,,,24,,,,108,4059,,,56.7,71.1,42.3
USC00044534,KETTLEMAN CITY,36.0067,-119.96,73.2,2011,1839,,,20,,,0.95,106,2600,5.09,,62.0,75.5,48.5
USC00042598,EAGLE MOUNTAIN,33.8089,-115.4508,296.6,2011,3867,,,31,,,0.62,112,1147,1.65,,72.3,82.7,61.9
USR0000CHOR,HORSE THIEF SPRINGS CALIFORNIA,35.7706,-115.9092,1524.0,2011,1666,,,14,,,,99,3704,,,59.3,69.1,49.4
USC00040174,AMBOY ROAD EAST,34.16139,-115.80444,387.7,2011,,,,,,,,,2061,,,,,
USR0000CDGR,DEVILS GARDEN CALIFORNIA,41.53,-120.6714,1530.7,2011,335,,,-1,,,,92,7084,,,46.8,58.3,35.4
USR0000CBCN,BELL CANYON CALIFORNIA,33.5417,-117.5917,213.4,2011,895,,,33,,,,103,1611,,,63.2,73.9,52.4
US1CACC0001,MARTINEZ 0.8 SSE,37.9898,-122.1085,76.8,2011,,,,,,,1.85,,,22.20,,,,
US1CASA0015,SACRAMENTO 4.1 NE,38.6086,-121.4122,14.0,2011,,,,,,,1.15,,,18.08,,,,
USR0000CHOO,HOOPA CALIFORNIA,41.0478,-123.6714,114.3,2011,638,,,26,,,,104,3630,,,56.4,67.5,45.2
USC00045860,MORONGO VALLEY NORTH,34.0864,-116.5622,958.6,2011,1995,0,1,24,0,1.0,2.58,103,2532,5.72,1.2,63.2,74.4,52.0
USR0000CHOL,HORSE LAKE CALIFORNIA,40.6306,-120.5028,1554.5,2011,158,,,-5,,,,95,7133,,,45.9,60.8,31.0
USR0000CSCI,SANTA CRUZ ISLAND CALIFORNIA,33.9958,-119.7222,76.2,2011,359,,,31,,,,103,2508,,,59.8,72.5,47.0
USR0000CSCN,SCORPION CALIFORNIA,41.1117,-122.6967,1341.1,2011,855,,,16,,,,99,4958,,,54.2,66.6,41.8
US1CASA0012,SACRAMENTO 2.0 SE,38.5499,-121.4374,10.4,2011,,,,,,,1.67,,,19.01,,,,
USR0000CBAR,BARNABY CALIFORNIA,38.0281,-122.7022,378.0,2011,238,,,29,,,,99,3592,,,56.2,66.4,46.0
US1CACC0010,LAFAYETTE 1.9 WSW,37.8883,-122.1526,157.9,2011,,,,,,,2.55,,,25.40,,,,
USR0000CFIV,FIVE MILE CALIFORNIA,35.8717,-117.9183,1264.9,2011,2399,,,26,,,,103,2673,,,64.3,74.3,54.2
USR0000CDES,DESCANSO CALIFORNIA,32.8569,-116.6222,1060.7,2011,936,,,26,,,,103,3449,,,58.2,72.9,43.4
USR0000CBAT,BATTERSON CALIFORNIA,37.2319,-119.5083,963.2,2011,1394,,,21,,,,100,3683,,,59.0,71.0,46.9
USR0000CYOL,YOLLA BOLLA CALIFORNIA,40.3375,-123.0656,1378.8,2011,561,,,14,,,,97,5719,,,51.8,64.7,38.9
USC00044303,IRVINE RANCH,33.72,-117.723,164.6,2011,1045,,,30,,,1.20,108,1274,6.63,,64.1,78.2,50.0
US1CACC0018,WALNUT CREEK 1.4 SSE,37.8846,-122.0285,84.4,2011,,,0,,,0.0,1.82,,,18.63,0.0,,,
USC00047813,SAN JACINTO R S,33.7869,-116.9583,475.5,2011,1691,,,28,,,0.89,109,2006,9.61,,64.1,78.7,49.4
US1CASA0003,FOLSOM 3.4 ESE,38.6546,-121.0907,181.1,2011,,,,,,,1.61,,,26.26,,,,
US1CASA0005,CARMICHAEL 0.9 NE,38.6429,-121.3059,39.6,2011,,,,,,,1.14,,,20.78,,,,
US1CASA0007,FOLSOM 1.2 SSE,38.66,-121.1395,110.3,2011,,,,,,,1.55,,,23.93,,,,
US1CASB0004,SANTA BARBARA 1.9 NE,34.45,-119.7,247.2,2011,,,,,,,3.16,,,18.59,,,,
USR0000CSBB,SANTA BARBARA ISLAND CALIFORNI,33.4833,-119.0333,53.6,2011,35,,,45,,,,82,2838,,,58.3,62.2,54.3
USW00023244,MOFFETT FEDERAL AIRFIELD,37.40583,-122.04806,11.9,2011,420,,,32,,,1.15,94,2400,11.40,,59.8,69.0,50.7
USC00044555,KING CITY,36.2069,-121.1377,97.5,2011,,,,24,,,,,,,,,,44.5
USR0000CFIS,FISH CREEK MOUNTAIN CALIFORNIA,32.9903,-116.0669,231.6,2011,5214,,,38,,,,116,527,,,77.5,87.1,67.9
USC00040192,ANAHEIM,33.8647,-117.8425,102.1,2011,1324,,,35,,,2.50,105,1003,12.29,,65.7,76.9,54.7
USR0000CFIG,FIGUEROA CALIFORNIA,34.7331,-120.0067,975.4,2011,1388,,,29,,,,97,2911,,,61.2,70.3,52.2
USR0000CBAC,BACKBONE CALIFORNIA,40.8892,-123.1422,1432.6,2011,750,,,16,,,,94,5725,,,52.3,62.3,42.3
USC00043463,GLENNVILLE,35.7269,-118.7006,957.1,2011,,,,,,,,97,,,,,68.8,
USC00046730,PASO ROBLES,35.6277,-120.6855,222.5,2011,732,,,19,,,2.28,106,3048,15.16,,58.4,74.8,41.9
US1CALA0001,GLENDALE 2.4 WSW,34.1689,-118.2947,155.8,2011,,,0,,,0.0,3.62,,,14.70,0.0,,,
USR0000CWIL,WILEY RIDGE CALIFORNIA,34.3717,-118.8408,501.4,2011,,,,32,,,,100,,,,62.2,70.9,53.6
USW00023254,CONCORD BUCHANAN FIELD,37.9917,-122.055,5.5,2011,794,,,26,,,1.13,101,2665,14.12,,59.5,71.2,47.7
USR0000CHLD,HOPLAND CALIFORNIA,39.0308,-123.0806,817.5,2011,1036,,,24,,,,97,4102,,,57.3,66.8,47.7
USW00023259,MONTEREY PENINSUL AIRPORT,36.58806,-121.84528,50.3,2011,31,,0,31,,0.0,1.21,91,3388,16.71,0.0,55.7,63.6,47.8
US1CALA0009,SHERMAN OAKS 1.7 ENE,34.1543,-118.42,194.5,2011,,,,,,,4.51,,,16.52,,,,
US1CALA0005,ALTADENA 0.7 ESE,34.1874,-118.1245,403.3,2011,,,,,,,3.24,,,17.09,,,,
USR0000CSAD,SADDLEBACK BUTTE CALIFORNIA,34.6847,-117.8208,789.4,2011,1671,,,14,,,,110,3245,,,60.3,78.1,42.5
USW00023258,MODESTO CITY CO AIRPORT,37.6241,-120.9505,22.3,2011,1453,,,25,,,0.76,104,2616,10.81,,61.3,73.8,48.8
USR0000CSAC,SACRAMENTO NWR CALIFORNIA,39.4172,-122.1825,36.6,2011,1361,,,29,,,,107,2650,,,61.2,73.4,49.1
USW00023257,MERCED MUNICIPAL AIRPORT,37.28472,-120.51278,46.3,2011,1613,,,22,,,1.63,107,2755,11.86,,61.4,75.0,47.9
USC00042147,CRESCENT CITY,41.7958,-124.2147,13.1,2011,1,,,27,,,2.56,75,4754,64.44,,51.8,59.1,44.4
USR0000CFHL,FORT HUNTER LIGGET CALIFORNIA,36.0117,-121.2417,335.3,2011,,,,24,,,,,3016,,,,,41.8
USR0000CSAW,SAWYERS BAR CALIFORNIA,41.3003,-123.1322,668.1,2011,693,,,18,,,,101,4822,,,53.5,67.0,40.0
USC00046508,ORLEANS,41.3088,-123.5316,122.8,2011,626,,,24,,,1.73,100,3652,42.95,,55.9,67.1,44.7
USC00046506,ORLAND,39.7458,-122.1997,77.4,2011,1395,,,26,,,,109,2662,,,61.4,73.5,49.2
USR0000CHLR,HOLLISTER CALIFORNIA,36.8422,-121.3622,123.1,2011,310,,,27,,,,100,3029,,,57.5,70.1,44.8
USR0000CLTU,LITTLE TUJUNGA CALIFORNIA,34.2936,-118.3608,423.7,2011,1140,,,32,,,,105,1894,,,62.9,75.6,50.1
USC00045892,MOUNTAIN PASS 1 SE,35.45917,-115.53111,1456.0,2011,1184,8,5,10,3,2.5,1.40,100,4555,8.20,9.0,55.1,66.6,43.7
USR0000CSAU,SAUGUS CALIFORNIA,34.425,-118.525,442.0,2011,1613,,,32,,,,109,1933,,,64.2,77.5,51.0
US1CASC0032,CAMPBELL 2.8 N,37.3185,-121.9608,42.4,2011,,,,,,,1.24,,,12.98,,,,
