STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000CPOT,POTRERO CALIFORNIA,32.6058,-116.6089,714.8,2007,1211,,,16,,,,110,2496,,,61.3,78.6,44.0
USR0000CBUC,BUCK MEADOWS CALIFORNIA,37.8233,-120.0975,975.4,2007,731,,,11,,,,105,4086,,,55.7,70.8,40.4
USC00046144,NEWARK,37.5147,-122.0325,3.0,2007,372,0,0,30,0,0.0,0.69,98,2370,8.39,0.0,59.5,68.5,50.5
USC00046386,OCOTILLO WELLS 2 W,33.1552,-116.1688,118.9,2007,,,,,,,3.00,,,3.98,,,,
USC00046263,NORTHRIDGE CAL STATE,34.2447,-118.525,275.5,2007,1718,0,0,27,0,0.0,0.70,109,,5.93,0.0,66.3,78.4,54.1
USC00047111,POWAY VALLEY,33.0175,-117.0292,197.5,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00048200,SHOSHONE,35.97167,-116.27083,471.2,2007,,0,0,,0,0.0,1.50,,,2.99,0.0,,,
USR0000CARR,ARROYO SECO MT. DIABLO CALIF,36.23,-121.4917,298.7,2007,,,,,,,,110,2326,,,,78.1,
USC00047473,RIVERSIDE CITRUS EXPERIMENTAL,33.96694,-117.36139,300.5,2007,1920,0,0,26,0,0.0,1.94,113,1140,4.06,0.0,66.6,81.3,51.9
USC00049792,WOODSIDE FIRE STATION 1,37.4286,-122.2561,115.8,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00047370,REPRESA,38.6944,-121.1611,89.9,2007,,0,0,,0,0.0,5.75,,,12.54,0.0,,,
USC00040738,BIG BAR 4 E,40.7405,-123.2077,381.9,2007,778,3,1,16,2,2.0,1.60,108,4023,24.19,4.2,55.9,70.8,41.0
USC00041948,COLUSA 2 SSW,39.1875,-122.0269,15.2,2007,1149,0,0,22,0,0.0,0.80,104,2435,10.30,0.0,61.3,76.0,46.5
USW00003177,CARLSBAD MCCLELLAN PALOMAR AIRPORT,33.12806,-117.27944,100.0,2007,588,,,33,,,2.69,92,1658,8.25,,61.9,68.3,55.5
USW00003179,CHINO AIRPORT,33.97528,-117.63611,198.1,2007,1512,,,20,,,1.16,112,1491,3.09,,64.7,80.1,49.3
USW00003178,SAN DIEGO BROWN FIELD,32.57222,-116.97944,157.0,2007,679,,,27,,,1.56,100,1740,6.38,,61.9,71.7,52.1
USR0000CMIL,MILL CREEK ANF CALIFORNIA,34.3903,-118.0825,1530.4,2007,,,,,,,,,3385,,,,,
USC00041700,CHESTER,40.3033,-121.2422,1380.7,2007,211,,,2,,,2.13,100,5937,23.87,,48.2,63.5,33.0
USR0000CRSP,ROSE PEAK CALIFORNIA,37.5019,-121.7355,932.7,2007,,,,,,,,,3814,,,,,
USW00003171,RIVERSIDE MUNICIPAL AIRPORT,33.95194,-117.43861,245.2,2007,,,,,,,0.46,,1619,1.39,,,,
USC00045064,LOMPOC,34.6538,-120.4513,22.9,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00046154,NEW CUYAMA FIRE STATION,34.9455,-119.6827,658.4,2007,,0,0,9,0,0.0,1.00,,,4.63,0.0,,,42.0
USR0000CBSR,BIG SUR CALIFORNIA,36.2356,-121.785,137.2,2007,302,,,30,,,,101,2550,,,58.6,71.8,45.4
USR0000CMID,MID HILLS CALIFORNIA,35.1231,-115.4114,1649.9,2007,1292,,,13,,,,101,3645,,,58.0,67.7,48.3
USC00046399,OJAI,34.4477,-119.2275,227.1,2007,991,,,19,,,2.08,109,2020,7.68,,61.8,79.2,44.4
USC00049785,WOODLAND HILLS PIERCE COLLEGE,34.1819,-118.5744,240.8,2007,1572,0,0,20,0,0.0,1.07,111,,6.26,0.0,65.2,81.8,48.6
USR0000CBRK,BLACKROCK CALIFORNIA,36.0931,-118.2603,2499.4,2007,75,,,-7,,,,91,6485,,,47.2,62.2,32.3
USR0000CJAR,JARBO GAP CALIFORNIA,39.7358,-121.4889,759.0,2007,1543,,,27,,,,107,2981,,,60.8,72.4,49.3
USR0000CBRI,BRIONES CALIFORNIA,37.9442,-122.1178,442.0,2007,643,,,29,,,,104,2850,,,58.9,69.8,48.0
USR0000CDVR,DEVORE CALIFORNIA,34.2211,-117.4044,627.0,2007,1770,,,28,,,,106,1694,,,64.8,75.6,54.0
USR0000CSTA,STAMPEDE CALIFORNIA,39.4833,-120.075,2093.1,2007,162,,,-2,,,,97,6778,,,46.6,62.0,31.2
USC00046174,NEW MELONES DAM HQ,38.0047,-120.4863,292.6,2007,1681,0,0,24,0,0.0,1.48,110,2374,20.54,0.0,62.6,75.9,49.4
USC00048351,SONOMA,38.2994,-122.4622,29.6,2007,,0,0,24,0,0.0,1.17,,,15.95,0.0,,,44.9
USR0000CBRO,BROOKS CALIFORNIA,38.7383,-122.1447,107.9,2007,1631,,,21,,,,107,2288,,,63.1,77.2,49.0
USS0019L45S,Carson Pass,38.69,-119.99,2546.0,2007,5,207,,-5,88,,1.70,81,8364,25.88,,42.0,52.0,32.0
USC00041715,CHICO UNIVERSITY FARM,39.6911,-121.8211,56.4,2007,,0,0,,0,0.0,,,,,0.0,,,
USR0000COKO,OAK OPENING CALIFORNIA,36.1753,-118.7017,987.6,2007,1626,,,20,,,,109,2913,,,60.9,73.0,48.7
USR0000COKN,OAKLAND NORTH CALIFORNIA,37.865,-122.2208,427.6,2007,246,,,14,,,,94,,,,55.8,64.4,47.1
USC00041838,CLOVERDALE,38.8,-123.0175,100.6,2007,,0,0,,0,0.0,2.30,,,24.92,0.0,,,
USR0000CBRA,BRANCH MOUNTAIN CALIFORNIA,35.1889,-120.0833,1149.1,2007,1306,,,19,,,,105,3089,,,59.3,69.9,48.7
USW00003166,FULLERTON MUNICIPAL AIRPORT,33.87194,-117.97889,29.3,2007,1579,,,28,,,1.16,108,1039,5.30,,66.5,77.2,55.7
USR0000CBRF,BEAR FLAT CALIFORNIA,41.295,-120.3133,1889.8,2007,178,,,-2,,,,98,7116,,,45.0,58.1,31.9
USR0000CLEO,LEO CARRILLO CALIFORNIA,34.0456,-118.9358,15.2,2007,482,,,35,,,,97,1356,,,62.1,70.6,53.5
USW00003167,HAWTHORNE MUNICIPAL AIRPORT,33.92278,-118.33417,19.2,2007,1236,,,34,,,0.76,98,1011,4.91,,65.7,73.2,58.2
USC00040983,BORREGO DESERT PARK,33.2559,-116.4036,246.9,2007,4140,0,0,24,0,0.0,0.78,115,950,1.52,0.0,73.7,88.6,58.8
USR0000CPNN,PINNACLES CALIFORNIA,36.4708,-121.1472,402.9,2007,1141,,,18,,,,112,2332,,,61.5,78.7,44.4
USR0000CSTO,STONYFORD CALIFORNIA,39.3669,-122.575,365.8,2007,,,,,,,,,2933,,,,,
USC00048587,STONY GORGE RESERVOIR,39.5861,-122.5341,243.8,2007,1246,0,0,15,0,0.0,1.10,107,3040,9.89,0.0,59.8,75.9,43.6
USC00047253,RANDSBURG,35.3692,-117.6525,1088.1,2007,2099,0,0,12,0,0.0,0.35,109,2674,1.29,0.0,63.2,76.2,50.3
USC00046168,NEWMAN,37.2811,-121.0177,27.4,2007,1853,0,0,15,0,0.0,0.47,112,2105,4.46,0.0,64.9,81.7,48.1
USR0000CAPT,ALDER POINT CALIFORNIA,40.1867,-123.5903,281.3,2007,472,,,21,,,,102,3651,,,55.8,67.6,44.0
USW00093193,FRESNO YOSEMITE INTERNATIONAL,36.78,-119.7194,101.5,2007,2119,0,0,23,0,0.0,1.64,111,2259,7.04,0.0,64.5,77.5,51.6
USR0000CLDR,LADDER BUTTE CALIFORNIA,40.8072,-121.2967,1752.6,2007,352,,,4,,,,95,5735,,,49.2,59.4,39.0
USC00049452,WASCO,35.5892,-119.352,88.7,2007,,0,0,,0,0.0,0.25,,,2.31,0.0,,,
USC00049694,WILLOW CREEK 1 NW,40.9466,-123.6363,141.4,2007,,0,0,,0,0.0,,,,,0.0,,,
USW00093197,SANTA MONICA MUNICIPAL AIRPORT,34.01583,-118.45139,53.0,2007,537,,,32,,,0.48,94,1408,1.50,,62.2,69.6,54.7
USC00047150,PRIEST VALLEY,36.18833,-120.69528,701.0,2007,785,0,0,8,0,0.0,1.85,110,3665,10.32,0.0,56.8,76.4,37.1
USC00041967,CONCORD WASTEWATER PLANT,37.9833,-122.0692,12.2,2007,,0,0,26,0,0.0,1.05,,,10.57,0.0,,,49.5
USR0000CSRS,SANTA ROSA CALIFORNIA,38.4786,-122.7119,175.6,2007,452,,,31,,,,99,2520,,,59.0,70.7,47.2
USR0000CCSH,CASHMAN CALIFORNIA,40.0017,-120.915,1377.7,2007,852,,,15,,,,108,4558,,,54.5,69.0,39.9
USR0000COKG,OAK GROVE CALIFORNIA,33.3933,-116.795,838.8,2007,1489,,,16,,,,107,2245,,,62.7,80.1,45.3
USR0000CDVA,DEL VALLE CALIFORNIA,34.4311,-118.6828,389.5,2007,1785,,,24,,,,113,1420,,,65.6,80.0,51.2
USC00040755,BIG CREEK PH 1,37.2064,-119.2419,1486.8,2007,,,,,,,,,4269,,,,,
USR0000CTUO,GAYLOR MEADOW CALIFORNIA,37.8683,-119.3183,2825.5,2007,0,,,-16,,,,84,9636,,,38.6,55.6,21.6
USC00042934,FAIRFIELD,38.2736,-122.0677,12.2,2007,917,0,0,23,0,0.0,1.32,108,2440,15.17,0.0,60.9,74.2,47.6
USR0000CBR4,BRIDGEPORT 4 NW CALIFORNIA,38.2719,-119.2892,2026.9,2007,309,,,-12,,,,97,6227,,,48.5,64.4,32.7
USC00046175,NEWPORT BEACH HARBOR,33.6025,-117.8803,3.0,2007,,,,,,,0.28,,,1.72,,,,
USS0019L17S,Lobdell Lake,38.44,-119.37,2814.2,2007,2,176,,-19,43,,1.10,83,8991,13.87,,40.5,52.0,29.0
USC00048353,SONORA,37.9672,-120.3872,510.5,2007,,,,,,,2.93,,,24.39,,,,
USS0019L05S,Blue Lakes,38.61,-119.92,2455.8,2007,4,228,,-6,69,,1.50,81,8617,25.40,,41.3,51.7,30.9
USC00049200,VACAVILLE,38.39556,-121.96083,33.5,2007,1299,0,0,23,0,0.0,1.24,109,2052,13.39,0.0,63.2,77.8,48.5
USC00049684,WILLITS 1 NE,39.4194,-123.3425,412.4,2007,109,0,0,14,0,0.0,2.15,96,4846,31.85,0.0,51.5,66.3,36.7
USR0000CMET,METCALF GAP CALIFORNIA,37.4094,-119.7681,937.9,2007,1981,,,23,,,,108,,,,62.7,73.4,52.0
USC00049582,WEST POINT,38.3775,-120.5452,845.8,2007,,0,0,,0,0.0,3.20,,,28.53,0.0,,,
USR0000CBPI,BIG PINE FLAT CALIFORNIA,34.3194,-117.0131,2091.2,2007,410,,,-3,,,,100,5141,,,51.9,68.3,35.4
USW00093184,SANTA ANA JOHN WAYNE AIRPORT,33.68,-117.86639,16.5,2007,907,,,33,,,1.17,99,1065,4.30,,64.2,72.3,56.2
USC00046074,NAPA STATE HOSPITAL,38.2777,-122.2647,10.7,2007,581,0,0,25,0,0.0,1.00,100,2361,14.70,0.0,60.0,73.1,46.9
USR0000CCRN,CORNING CALIFORNIA,39.9389,-122.1697,89.6,2007,1758,,,18,,,,110,,,,63.2,77.4,48.9
USS0020L10S,Fallen Leaf,38.93,-120.05,1900.7,2007,4,96,,2,35,,1.70,85,7474,19.38,,44.6,58.0,31.3
USC00046194,NICOLAUS NUMBER 2,38.9261,-121.5447,13.1,2007,,0,0,,0,0.0,1.50,,,10.74,0.0,,,
USC00043914,HENSHAW DAM,33.2372,-116.7614,823.0,2007,,0,0,,0,0.0,4.08,108,,15.23,0.0,,77.5,
USS0020K25S,Ward Creek NUMBER 3,39.14,-120.22,2028.4,2007,4,162,,-6,91,,3.40,87,7585,43.90,,44.2,57.8,30.6
USS0020K13S,Truckee NUMBER 2,39.3,-120.18,1983.9,2007,149,136,,2,63,,1.80,93,6547,22.28,,47.1,58.4,35.8
USR0000CROU,ROUND MOUNTAIN,41.4272,-121.4639,1602.6,2007,,,,6,,,,,6195,,,,,38.9
USR0000CPKR,PARK RIDGE CALIFORNIA,36.7242,-118.9425,2298.2,2007,280,,,4,,,,89,5471,,,50.6,60.4,40.7
USR0000CSQU,SQUAW LAKE CALIFORNIA,32.9083,-114.4944,91.4,2007,4964,,,31,,,,117,754,,,76.3,89.3,63.3
USR0000CCRE,CRESTVIEW CALIFORNIA,37.745,-118.9833,2316.5,2007,15,,,-27,,,,96,7836,,,43.8,63.1,24.5
USR0000CROS,ROSE VALLEY CALIFORNIA,34.5431,-119.1842,1015.3,2007,373,,,3,,,,105,4214,,,54.3,74.2,34.3
USR0000CSQS,SQUAW SPRINGS CALIFORNIA,35.37,-117.5683,1103.4,2007,2352,,,18,,,,109,2276,,,64.8,75.2,54.4
USR0000CCRZ,CRAZY PEAK CALIFORNIA,41.9919,-123.6036,1210.1,2007,,,,,,,,,5065,,,,,
USC00040521,BARSTOW,34.8927,-117.0219,676.7,2007,2742,0,0,12,0,0.0,1.20,114,2198,1.94,0.0,66.5,80.7,52.2
USC00042941,FAIRMONT,34.705,-118.4297,932.7,2007,,,,,,,,,2737,,,,,
USR0000CANZ,ANZA CALIFORNIA,33.555,-116.673,1194.8,2007,926,,,12,,,,103,3411,,,57.9,72.1,43.7
USC00041614,CEDARVILLE,41.5301,-120.1791,1428.9,2007,659,34,6,3,4,4.0,1.09,105,6047,8.00,11.0,49.7,63.8,35.5
USR0000CCRR,CARPENTER RIDGE CALIFORNIA,40.0686,-121.5825,1466.7,2007,625,,,13,,,,97,4581,,,53.5,62.5,44.5
USR0000CMEY,MEYERS CALIFORNIA,38.8489,-120.0181,1923.3,2007,84,,,3,,,,94,,,,46.3,61.7,30.8
USR0000COJA,OJAI CALIFORNIA,34.4483,-119.2303,233.2,2007,673,,,21,,,,102,2394,,,59.8,73.6,46.1
USR0000CCRT,CRANSTON CALIFORNIA,33.7403,-116.8414,594.4,2007,2149,,,25,,,,111,1560,,,66.3,82.8,49.9
USC00047050,POMONA FAIRPLEX,34.0816,-117.7658,304.5,2007,,0,0,,0,0.0,1.40,,,6.40,0.0,,,
USC00048380,SO ENTRANCE YOSEMITE N.P.,37.5122,-119.6331,1538.3,2007,,25,7,,5,3.0,,,,,9.9,,,
USC00049351,VINTON,39.8056,-120.1858,1508.8,2007,,20,10,,10,6.0,1.39,,,10.60,35.4,,,
USC00049473,WATSONVILLE WATERWORKS,36.9308,-121.7691,29.0,2007,115,0,0,24,0,0.0,0.82,94,3037,12.50,0.0,56.7,67.6,45.9
USR0000CBOG,BOGARD RANGER STATION CALIFORNIA,40.5981,-121.0831,1722.1,2007,34,,,-15,,,,100,7934,,,42.8,61.2,24.3
USC00049111,TWITCHELL DAM,34.988,-120.3211,177.4,2007,415,0,0,20,0,0.0,1.90,111,2039,9.73,0.0,59.9,74.6,45.3
USC00047293,RED BLUFF TRTMNT PLANT,40.1622,-122.2202,80.8,2007,,0,0,,0,0.0,1.60,,,14.96,0.0,,,
USR0000CNFO,NORTH FORK CALIFORNIA,37.2331,-119.5047,829.1,2007,,,,,,,,,3041,,,,,
USR0000CMEA,MEANS LAKE CALIFORNIA,34.3906,-116.5169,883.9,2007,2712,,,14,,,,116,2264,,,66.1,80.9,51.2
USC00041864,COALINGA,36.1356,-120.3606,204.2,2007,,0,0,,0,0.0,0.77,,,3.98,0.0,,,
USC00043800,HARRY ENGLEBRIGHT DM,39.2372,-121.2666,243.8,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00042713,EL CENTRO 2 SSW,32.7669,-115.5617,-9.1,2007,,,,26,,,0.67,,,1.65,,,,59.6
USC00048014,SAUGUS POWER PLANT 1,34.5894,-118.4547,636.7,2007,,0,0,,0,0.0,1.01,,,7.91,0.0,,,
USC00048135,SHASTA DAM,40.7141,-122.4161,327.7,2007,1842,0,0,31,0,0.0,2.98,109,2516,37.59,0.0,62.9,73.3,52.5
USS0019L03S,Hagan s Meadow,38.85,-119.94,2370.1,2007,0,138,,-10,58,,1.70,85,8329,19.20,,42.2,56.2,28.1
USR0000CAMM,AMMO DUMP CALIFORNIA,33.3814,-117.2856,325.5,2007,,,,,,,,111,1361,,,,76.6,
USR0000CBOO,BOONVILLE CALIFORNIA,38.9875,-123.3486,196.3,2007,326,,,23,,,,101,3246,,,56.4,68.7,44.0
USS0019L39S,Spratt Creek,38.67,-119.82,1863.9,2007,342,104,,-10,29,,1.40,101,6335,15.79,,48.5,63.8,33.3
USR0000CROC,ROCK CREEK,37.5514,-118.6672,2145.8,2007,328,,,-5,,,,96,6170,,,48.9,64.8,33.0
USR0000CLAP,LA PANZA CALIFORNIA,35.3811,-120.1875,496.8,2007,857,,,4,,,,111,3457,,,57.6,76.6,38.6
USR0000CALD,ALDER SPRINGS CALIFORNIA,39.6514,-122.7236,1310.6,2007,805,,,16,,,,98,4034,,,55.7,65.1,46.4
USC00049001,TRACY PUMPING PLANT,37.7967,-121.5828,18.6,2007,,0,0,21,0,0.0,0.80,,,7.82,0.0,,,51.0
USC00049122,UKIAH,39.1466,-123.2102,193.9,2007,618,,0,19,,0.0,1.96,106,2900,24.48,0.0,58.0,72.5,43.6
USR0000CPIR,PIRU CALIFORNIA,34.4044,-118.81,187.1,2007,951,,,28,,,,104,1663,,,62.5,74.9,50.2
USR0000CBNL,BEN LOMOND CALIFORNIA,37.1317,-122.17,801.6,2007,593,,,26,,,,95,3444,,,56.6,64.3,48.9
USR0000CLAU,LAUFMAN CALIFORNIA,40.1417,-120.3533,1767.8,2007,651,,,6,,,,106,5450,,,51.4,65.6,37.1
USC00048273,SKYLINE RIDGE,37.3133,-122.185,691.9,2007,,,1,,,1.5,1.75,,,22.93,2.0,,,
USR0000CLAS,LASSEN LODGE CALIFORNIA,40.3442,-121.7136,1267.7,2007,1064,,,16,,,,102,3906,,,56.7,67.6,45.8
USS0019L13S,Virginia Lakes Ridge,38.07,-119.23,2878.8,2007,13,172,,-12,38,,1.30,83,8331,17.69,,42.3,51.8,32.7
USW00094299,ALTURAS MUNICIPAL AIRPORT,41.49139,-120.56444,1333.5,2007,236,,,-7,,,0.66,106,6719,9.69,,46.7,63.9,29.5
USR0000CLAR,LAURAL MOUNTAIN CALIFORNIA,35.4783,-117.6989,1338.1,2007,2074,,,15,,,,107,2724,,,62.7,72.2,53.1
USC00041758,CHULA VISTA,32.64,-117.0858,17.1,2007,,0,0,,0,0.0,0.69,,,3.37,0.0,,,
USS0020K27S,Tahoe City Cross,39.17,-120.15,2071.7,2007,56,130,,0,52,,1.60,88,6820,24.58,,46.2,57.2,35.2
USR0000CLAH,LA HONDA CALIFORNIA,37.3053,-122.255,265.8,2007,127,,,28,,,,94,3624,,,55.1,66.2,44.0
USR0000CPIL,PILOT HILL CALIFORNIA,38.8325,-121.0086,365.8,2007,1025,,,19,,,,106,3066,,,59.1,72.5,45.7
USC00043939,HETCH HETCHY,37.9613,-119.783,1179.6,2007,762,14,5,12,11,11.0,2.07,100,4102,21.34,29.0,55.3,68.0,42.5
USR0000CLAG,MOUNT LAGUNA CALIFORNIA,32.8797,-116.4203,1755.6,2007,455,,,5,,,,99,4547,,,53.3,67.8,38.9
USR0000CPIK,PIKE CO LOOKOUT CALIFORNIA,39.475,-121.2025,1132.0,2007,1022,,,21,,,,98,3391,,,58.0,67.0,49.0
USS0020K03S,Independence Creek,39.49,-120.28,1967.8,2007,17,135,,-9,60,,1.90,93,7777,20.70,,43.6,58.8,28.4
USR0000CMCG,MCGUIRES CALIFORNIA,39.3528,-123.6011,180.7,2007,128,,,22,,,,98,3781,,,54.5,66.5,42.5
USR0000CSOM,SOMES BAR CALIFORNIA,41.39,-123.4958,280.4,2007,987,,,22,,,,108,,,,58.1,72.6,43.7
USR0000CTRI,TRINITY CAMP CALIFORNIA,40.7864,-122.8045,1008.3,2007,754,,,18,,,,105,,,,54.1,65.7,42.5
USC00042964,FALL RIVER MILLS,41.008,-121.435,1005.8,2007,,0,0,,0,0.0,1.19,,,13.16,0.0,,,
USR0000CTRM,TRIMMER CALIFORNIA,36.9111,-119.305,469.4,2007,1977,,,21,,,,112,2554,,,63.3,77.1,49.5
USC00048025,SAWYERS BAR RANGER STATION,41.3011,-123.133,661.1,2007,,,,,,,,,3970,,,,,
USR0000CTRA,LAS TRAMPAS CALIFORNIA,37.8339,-122.0669,536.4,2007,,,,,,,,,3165,,,,,
USS0019L38S,Leavitt Lake,38.28,-119.61,2931.3,2007,3,242,,-16,122,,2.10,76,8885,31.39,,40.5,48.2,32.9
USC00041990,COPCO NUMBER 1 DAM,41.9797,-122.3378,823.9,2007,,14,7,,16,16.0,1.93,,,21.80,30.9,,,
USR0000CALP,ALPINE CALIFORNIA,32.8336,-116.7392,622.1,2007,1525,,,25,,,,109,1795,,,63.9,79.3,48.5
USS0019L40S,Monitor Pass,38.67,-119.61,2532.9,2007,29,141,,-13,41,,0.90,82,7722,12.37,,43.8,54.2,33.4
USW00053139,STOVEPIPE WELLS 1 SW,36.602,-117.1449,25.6,2007,5809,,,25,,,0.45,126,1149,1.26,,77.7,90.0,65.4
USR0000CMSA,MARIPOSA CALIFORNIA,37.5042,-119.9869,680.0,2007,1254,,,17,,,,107,3153,,,59.5,72.6,46.4
USR0000COWE,OWENS CAMP LOC CALIFORNIA,38.7333,-120.245,1597.2,2007,362,,,9,,,,101,4983,,,52.1,68.0,36.2
USR0000CKON,KONOCTI CALIFORNIA,38.9119,-122.7064,659.3,2007,1282,,,28,,,,106,2866,,,60.3,70.8,49.9
USC00046657,PALOMAR MOUNTAIN OBSVTRY,33.378,-116.84,1691.6,2007,,,4,,,6.0,,,,,13.0,,,
USC00048713,SUTTER HILL CDF,38.3772,-120.8008,483.4,2007,,,,,,,,,2783,,,,,
USR0000CFEN,FENCE MEADOW CALIFORNIA,36.9614,-119.175,1538.6,2007,1073,,,15,,,,101,3994,,,56.5,65.0,48.1
USR0000COWV,OWENS VALLEY CALIFORNIA,37.39,-118.5506,1414.3,2007,1764,,,2,,,,107,3305,,,60.5,74.8,46.2
USC00047749,SAN DIMAS FIRE FC 95,34.1052,-117.8019,292.0,2007,,0,0,,0,0.0,1.73,,,7.00,0.0,,,
USC00043261,FRIANT GOVERNMENT CAMP,36.9969,-119.7072,125.0,2007,,,,,,,1.32,113,,8.02,,,79.5,
USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM,38.5349,-121.7761,18.3,2007,1091,0,0,21,0,0.0,1.53,108,2319,10.88,0.0,61.4,76.1,46.7
USC00043384,GEORGETOWN R S,38.933,-120.8008,914.7,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00046896,PINE FLAT DAM,36.821,-119.3374,187.5,2007,,0,0,,0,0.0,1.56,,,11.66,0.0,,,
USC00046773,PEARBLOSSOM,34.5025,-117.8969,945.2,2007,,0,0,15,0,0.0,1.06,,,2.32,0.0,,,50.8
USR0000CHIG,HIGH SIERRA CALIFORNIA,37.3147,-119.0383,2256.4,2007,187,,,-3,,,,92,6410,,,47.8,61.7,33.9
USC00047741,SAN DIEGO SEAWORLD,32.7672,-117.2258,4.6,2007,,0,0,,0,0.0,,,,,0.0,,,
USR0000CWEE,WEED AIRPORT CALIFORNIA,41.4789,-122.4539,893.1,2007,678,,,9,,,,104,4902,,,52.3,64.9,39.8
USC00043038,FIDDLETOWN DEXTER RANCH,38.5236,-120.7061,658.4,2007,,0,0,,0,0.0,2.02,,,24.61,0.0,,,
USC00048606,STRAWBERRY VALLEY,39.563,-121.1077,1160.7,2007,257,39,16,14,37,18.0,4.21,94,4582,57.78,72.8,51.9,65.0,38.8
USR0000CKNO,KNOXVILLE CREEK CALIFORNIA,38.8619,-122.4172,670.6,2007,1028,,,20,,,,107,3029,,,59.3,73.1,45.6
USR0000CMS2,MOUNT SHASTA CALIFORNIA,41.3156,-122.3156,0.0,2007,418,,,13,,,,103,5008,,,51.4,65.2,37.6
USC00043392,GETTY CENTER,34.0869,-118.4794,340.5,2007,1064,0,0,35,0,0.0,1.17,104,,8.00,0.0,63.7,73.0,54.4
USC00044484,KELSEY 1 N,38.8088,-120.8208,609.6,2007,,1,1,,1,1.0,1.96,,,26.24,1.0,,,
USC00046663,PALOS VERDES ES FC43D,33.7997,-118.391,67.1,2007,,0,0,,0,0.0,0.87,,,4.63,0.0,,,
USC00047874,SAN PASQUAL ANIMAL PARK,33.0955,-116.9975,128.0,2007,,0,0,,0,0.0,1.99,,,8.59,0.0,,,
USR0000CMRK,MARKLEEVILLE CALIFORNIA,38.6833,-119.7667,1676.7,2007,429,,,-8,,,,100,5813,,,50.0,65.3,34.6
USR0000CWES,WESTWOOD CALIFORNIA,40.3067,-120.9,1767.8,2007,298,,,5,,,,94,6366,,,47.6,57.0,38.3
USC00042081,COVELO,39.8158,-123.2444,430.7,2007,,,1,,,18.0,1.87,,,28.55,18.0,,,
USR0000CEAG,EAGLE PEAK CALIFORNIA,39.9278,-122.6569,1131.7,2007,1229,,,20,,,,102,3542,,,58.2,66.8,49.6
USC00047404,RICHARDSON GROVE STATE PARK,40.02611,-123.79306,153.3,2007,,,0,,,0.0,,,,,0.0,,,
USC00047646,SAINT HELENA 4 WSW,38.493,-122.5383,542.5,2007,,,,,,,2.32,,,24.67,,,,
USC00047767,SAN FRANCISCO OCEANSIDE,37.728,-122.5052,2.4,2007,,,0,,,0.0,,,,,0.0,,,
USC00047888,SANTA ANA FIRE STATION,33.7442,-117.8667,41.1,2007,1343,0,0,31,0,0.0,2.50,105,838,6.54,0.0,66.2,77.6,54.8
USR0000CHGL,HIGH GLADE LOOKOUT CALIFORNIA,39.2083,-122.8083,1475.2,2007,565,,,16,,,,93,4314,,,53.7,61.9,45.6
USR0000CLOP,LOS PRIETOS CALIFORNIA,34.5358,-119.7833,310.9,2007,1028,,,23,,,,110,2002,,,62.1,79.7,44.5
USC00043161,FORT BRAGG 5 N,39.5091,-123.7566,37.5,2007,2,0,0,26,0,0.0,2.35,80,4870,29.45,0.0,51.1,58.5,43.7
USC00044374,JESS VALLEY,41.2683,-120.2947,1645.9,2007,,,32,,,10.0,1.07,,,16.14,93.1,,,
USC00049822,WRIGHTWOOD,34.3617,-117.6386,1828.8,2007,,9,7,,2,3.0,1.36,,,6.27,17.2,,,
USC00047880,SAN RAFAEL CIVIC CEN,37.99833,-122.53722,36.6,2007,324,0,0,28,0,0.0,1.52,99,,16.88,0.0,58.2,68.2,48.1
USC00047643,SAINT HELENA,38.5066,-122.4713,68.6,2007,778,0,0,24,0,0.0,1.50,102,2203,19.41,0.0,60.9,74.5,47.2
USR0000CFAW,FAWNSKIN CALIFORNIA,34.2661,-116.8989,2103.1,2007,94,,,-7,,,,94,6004,,,48.8,64.8,32.8
USC00042090,COVINA CITY YARD FC387B,34.0917,-117.88,185.0,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00045360,MARKLEY COVE,38.4916,-122.1241,146.3,2007,1003,0,0,22,0,0.0,1.01,108,2605,12.41,0.0,60.4,76.8,44.0
USC00043182,FORT JONES RNG STATION,41.6,-122.8478,830.6,2007,,,3,,,12.0,,,,,18.5,,,
USR0000CFAN,FANCHER CREEK CALIFORNIA,36.8839,-119.4658,280.4,2007,2481,,,27,,,,113,,,,66.4,78.3,54.4
USR0000CMOU,MOUNTAIN REST CALIFORNIA,37.0544,-119.3711,1249.7,2007,1374,,,17,,,,103,3460,,,59.0,68.5,49.5
USR0000CHER,HERNANDEZ CALIFORNIA,36.3825,-120.8558,1137.8,2007,1178,,,19,,,,102,3244,,,58.6,67.4,49.8
USC00045118,LOS BANOS,37.0563,-120.8666,36.6,2007,1610,,0,21,,0.0,0.88,109,,5.13,0.0,63.2,76.8,49.5
