County,Year,Age Group,Ethnicity,Gender,Number,Rate (per 10,000)
Marin,2013,Under 18,asian/pacific islander,all,7,
Marin,2013,Under 18,hispanic,all,61,47.5
Marin,2013,Under 18,white,all,84,28.2
Marin,2014,Under 18,african-american,all,27,258.1
Marin,2014,under 18,all,all,219,43.4
Marin,2014,under 18,all,female,85,33.9
Marin,2014,under 18,all,male,134,52.1
Marin,2014,Under 18,asian/pacific islander,all,11,
Marin,2014,Under 18,hispanic,all,77,59.6
Marin,2014,Under 18,white,all,92,30.2
Marin,2015,Under 18,african-american,all,17,171.5
Marin,2015,under 18,all,all,167,33.5
Marin,2015,under 18,all,female,54,22.4
Marin,2015,under 18,all,male,113,44
Marin,2015,Under 18,asian/pacific islander,all,6,
Marin,2015,Under 18,hispanic,all,118,27.2
Marin,2015,Under 18,white,all,72,24.9
Mariposa,2011,under 18,all,all,25,85.3
Mariposa,2011,under 18,all,female,9,
Mariposa,2011,under 18,all,male,16,107.8
Mariposa,2011,Under 18,white,all,20,91.4
Mariposa,2012,under 18,all,all,21,73.2
Mariposa,2012,under 18,all,female,9,
Mariposa,2012,under 18,all,male,12,83.1
Mariposa,2012,Under 18,white,all,17,80.4
Mariposa,2013,under 18,all,all,18,61.9
Mariposa,2013,under 18,all,female,9,
Mariposa,2013,under 18,all,male,9,
Mariposa,2013,Under 18,white,all,14,67
Mariposa,2014,under 18,all,all,9,
Mariposa,2014,under 18,all,female,54,59.4
Mariposa,2014,under 18,all,male,87,89.7
Mariposa,2014,Under 18,white,all,6,
Mariposa,2015,under 18,all,all,10,
Mariposa,2015,under 18,all,female,38,41.6
Mariposa,2015,under 18,all,male,92,93.9
Mariposa,2015,Under 18,hispanic,all,6,
Mariposa,2015,Under 18,white,all,7,
Mendocino,2011,under 18,all,all,141,73.6
Mendocino,2011,under 18,all,female,54,58.5
Mendocino,2011,under 18,all,male,87,87.2
Mendocino,2011,Under 18,american indian/alaskan native,all,8,
Mendocino,2011,Under 18,hispanic,all,54,69.9
Mendocino,2011,Under 18,white,all,76,82.2
Mendocino,2012,Under 18,african-american,all,5,
Mendocino,2012,under 18,all,all,141,73.8
Mendocino,2012,under 18,all,female,60,65
Mendocino,2012,under 18,all,male,81,81.9
Mendocino,2012,Under 18,american indian/alaskan native,all,5,
Mendocino,2012,Under 18,hispanic,all,44,57.8
Mendocino,2012,Under 18,white,all,77,85.1
Mendocino,2013,under 18,all,all,104,55.2
Mendocino,2013,under 18,all,female,39,43
Mendocino,2013,under 18,all,male,65,66.3
Mendocino,2013,Under 18,american indian/alaskan native,all,12,126
Mendocino,2013,Under 18,hispanic,all,36,46.9
Mendocino,2013,Under 18,white,all,50,55.4
Mendocino,2014,under 18,all,all,141,74.9
Mendocino,2014,under 18,all,female,344,90.2
Mendocino,2014,under 18,all,male,704,172.5
Mendocino,2014,Under 18,american indian/alaskan native,all,19,208
Mendocino,2014,Under 18,hispanic,all,49,64.3
Mendocino,2014,Under 18,white,all,57,63.2
Mendocino,2015,under 18,all,all,130,69
Mendocino,2015,under 18,all,female,413,107.8
Mendocino,2015,under 18,all,male,697,169.8
Mendocino,2015,Under 18,american indian/alaskan native,all,9,
Mendocino,2015,Under 18,hispanic,all,82,33.3
Mendocino,2015,Under 18,white,all,68,77
Merced,2011,Under 18,african-american,all,91,417.4
Merced,2011,under 18,all,all,891,110.7
Merced,2011,under 18,all,female,305,77.8
Merced,2011,under 18,all,male,586,141.8
Merced,2011,Under 18,asian/pacific islander,all,9,
Merced,2011,Under 18,hispanic,all,538,99.3
Merced,2011,Under 18,white,all,234,136.2
Merced,2012,Under 18,african-american,all,108,524.3
Merced,2012,under 18,all,all,979,122.7
Merced,2012,under 18,all,female,356,91.6
Merced,2012,under 18,all,male,623,152.2
Merced,2012,Under 18,asian/pacific islander,all,14,33.7
Merced,2012,Under 18,hispanic,all,617,115.5
Merced,2012,Under 18,white,all,232,128.8
Merced,2013,Under 18,african-american,all,79,452.4
Merced,2013,under 18,all,all,965,122.1
Merced,2013,under 18,all,female,352,91.9
Merced,2013,under 18,all,male,613,150.4
Merced,2013,Under 18,asian/pacific islander,all,13,29.2
Merced,2013,Under 18,hispanic,all,632,119.5
Merced,2013,Under 18,white,all,233,129.7
Merced,2014,Under 18,african-american,all,91,497.2
Merced,2014,under 18,all,all,1048,132.6
Merced,2014,under 18,all,female,8,
Merced,2014,under 18,all,male,7,
Merced,2014,Under 18,asian/pacific islander,all,18,43.3
Merced,2014,Under 18,hispanic,all,710,134.1
Merced,2014,Under 18,white,all,217,121.9
Merced,2015,Under 18,african-american,all,98,551.4
Merced,2015,under 18,all,all,1110,139.8
Merced,2015,under 18,all,female,7,
Merced,2015,under 18,all,male,12,126.2
Merced,2015,Under 18,asian/pacific islander,all,14,30.1
Merced,2015,Under 18,hispanic,all,1355,82.2
Merced,2015,Under 18,white,all,223,125.3
Modoc,2011,under 18,all,all,9,
Modoc,2011,under 18,all,male,6,
Modoc,2011,Under 18,white,all,7,
Modoc,2012,under 18,all,all,13,68.6
Modoc,2012,under 18,all,female,9,
Modoc,2012,Under 18,white,all,12,88.3
Modoc,2013,under 18,all,all,10,51.5
Modoc,2013,under 18,all,male,6,
Modoc,2013,Under 18,white,all,10,
Modoc,2014,under 18,all,all,15,74.9
Modoc,2014,under 18,all,male,5,
Modoc,2014,Under 18,white,all,10,
Modoc,2015,under 18,all,all,19,100.1
Modoc,2015,under 18,all,male,7,
Modoc,2015,Under 18,white,all,13,99.5
Mono,2011,under 18,all,all,6,
Mono,2011,under 18,all,female,5,
Mono,2012,under 18,all,all,8,
Mono,2012,under 18,all,female,5,
Mono,2013,under 18,all,all,9,29.5
Mono,2013,under 18,all,female,5,
Mono,2013,Under 18,hispanic,all,6,
Mono,2014,under 18,all,all,11,
Mono,2014,under 18,all,female,6,
Mono,2014,Under 18,hispanic,all,6,
Mono,2014,Under 18,white,all,5,
Mono,2015,under 18,all,all,16,52.7
Mono,2015,under 18,all,female,9,
Mono,2015,Under 18,hispanic,all,16,32
Mono,2015,Under 18,white,all,6,
Monterey,2011,Under 18,african-american,all,40,257.1
Monterey,2011,under 18,all,all,955,84.1
Monterey,2011,under 18,all,female,337,61.8
Monterey,2011,under 18,all,male,618,105.2
Monterey,2011,Under 18,asian/pacific islander,all,15,36.8
Monterey,2011,Under 18,hispanic,all,745,87.9
Monterey,2011,Under 18,white,all,98,51.7
Monterey,2012,Under 18,african-american,all,33,226.3
Monterey,2012,under 18,all,all,894,78.3
Monterey,2012,under 18,all,female,334,60.5
Monterey,2012,under 18,all,male,560,95
Monterey,2012,Under 18,asian/pacific islander,all,11,
Monterey,2012,Under 18,hispanic,all,715,82.9
Monterey,2012,Under 18,white,all,101,55
Monterey,2013,Under 18,african-american,all,39,284.9
Monterey,2013,under 18,all,all,989,85.6
Monterey,2013,under 18,all,female,361,65.5
Monterey,2013,under 18,all,male,628,104.3
Monterey,2013,Under 18,asian/pacific islander,all,7,
Monterey,2013,Under 18,hispanic,all,807,90.8
Monterey,2013,Under 18,white,all,94,53.7
Monterey,2014,Under 18,african-american,all,29,217.9
Monterey,2014,under 18,all,all,931,81
Monterey,2014,under 18,all,female,361,65.2
Monterey,2014,under 18,all,male,570,95.7
Monterey,2014,Under 18,asian/pacific islander,all,15,36.9
Monterey,2014,Under 18,hispanic,all,763,86.9
Monterey,2014,Under 18,white,all,84,47.6
Monterey,2015,Under 18,african-american,all,44,335.9
Monterey,2015,under 18,all,all,970,84.2
Monterey,2015,under 18,all,female,332,60
Monterey,2015,under 18,all,male,638,106.5
Monterey,2015,Under 18,asian/pacific islander,all,18,43.8
Monterey,2015,Under 18,hispanic,all,1393,51
Monterey,2015,Under 18,white,all,91,55
Napa,2011,Under 18,african-american,all,8,
Napa,2011,under 18,all,all,145,47.1
Napa,2011,under 18,all,female,55,36.9
Napa,2011,under 18,all,male,90,56.8
Napa,2011,Under 18,asian/pacific islander,all,7,
Napa,2011,Under 18,hispanic,all,73,47.4
Napa,2011,Under 18,white,all,50,42.8
Napa,2012,Under 18,african-american,all,8,
Napa,2012,under 18,all,all,158,51.6
Napa,2012,under 18,all,female,48,31.6
Napa,2012,under 18,all,male,110,70.7
Napa,2012,Under 18,asian/pacific islander,all,6,
Napa,2012,Under 18,hispanic,all,81,52.1
Napa,2012,Under 18,white,all,59,52.4
Napa,2013,Under 18,african-american,all,8,
Napa,2013,under 18,all,all,161,53.2
Napa,2013,under 18,all,female,61,41.1
Napa,2013,under 18,all,male,100,64.2
Napa,2013,Under 18,asian/pacific islander,all,10,
Napa,2013,Under 18,hispanic,all,94,59.8
Napa,2013,Under 18,white,all,44,40.1
Napa,2014,Under 18,african-american,all,,
Napa,2014,under 18,all,all,196,64.5
Napa,2014,under 18,all,female,76,51
Napa,2014,under 18,all,male,120,77.2
Napa,2014,Under 18,asian/pacific islander,all,9,
Napa,2014,Under 18,hispanic,all,101,64.3
Napa,2014,Under 18,white,all,65,59
Napa,2015,Under 18,african-american,all,,
Napa,2015,under 18,all,all,190,62.5
Napa,2015,under 18,all,female,78,52.6
Napa,2015,under 18,all,male,112,71.7
Napa,2015,Under 18,asian/pacific islander,all,11,
Napa,2015,Under 18,hispanic,all,168,32.4
Napa,2015,Under 18,white,all,65,59.6
Nevada,2011,under 18,all,all,118,66.3
Nevada,2011,under 18,all,female,33,36.8
Nevada,2011,under 18,all,male,85,94
Nevada,2011,Under 18,hispanic,all,13,42.7
Nevada,2011,Under 18,white,all,98,72.8
Nevada,2012,under 18,all,all,96,55.5
Nevada,2012,under 18,all,female,37,41.9
Nevada,2012,under 18,all,male,59,67.9
Nevada,2012,Under 18,hispanic,all,14,46.2
Nevada,2012,Under 18,white,all,76,57.8
Nevada,2013,under 18,all,all,61,37.7
Nevada,2013,under 18,all,female,15,19.3
Nevada,2013,under 18,all,male,46,54.8
Nevada,2013,Under 18,hispanic,all,5,
Nevada,2013,Under 18,white,all,53,44.7
Nevada,2014,under 18,all,all,66,39.1
Nevada,2014,under 18,all,female,29,35.4
Nevada,2014,under 18,all,male,37,42.6
Nevada,2014,Under 18,hispanic,all,9,
Nevada,2014,Under 18,white,all,49,39.8
Nevada,2015,under 18,all,all,79,47.9
Nevada,2015,under 18,all,female,23,27.4
Nevada,2015,under 18,all,male,56,66.8
Nevada,2015,Under 18,hispanic,all,14,15.1
Nevada,2015,Under 18,white,all,72,59.3
Orange,2011,Under 18,african-american,all,188,191.6
Orange,2011,under 18,all,all,3585,50
Orange,2011,under 18,all,female,1253,35.7
Orange,2011,under 18,all,male,2331,63.5
Orange,2011,Under 18,american indian/alaskan native,all,5,
Orange,2011,Under 18,asian/pacific islander,all,273,24.5
Orange,2011,Under 18,hispanic,all,1917,56.1
Orange,2011,Under 18,white,all,995,45
Orange,2012,Under 18,african-american,all,198,201.8
Orange,2012,under 18,all,all,4098,57.4
Orange,2012,under 18,all,female,1454,41.7
Orange,2012,under 18,all,male,2644,72.2
Orange,2012,Under 18,asian/pacific islander,all,267,24
Orange,2012,Under 18,hispanic,all,2191,64
Orange,2012,Under 18,white,all,1203,55.4
Orange,2013,Under 18,african-american,all,170,173.8
Orange,2013,under 18,all,all,3901,54.6
Orange,2013,under 18,all,female,1423,41
Orange,2013,under 18,all,male,2478,67.4
Orange,2013,Under 18,american indian/alaskan native,all,5,
Orange,2013,Under 18,asian/pacific islander,all,267,23.6
Orange,2013,Under 18,hispanic,all,2075,59.9
Orange,2013,Under 18,white,all,1112,52.6
Orange,2014,Under 18,african-american,all,188,191.6
Orange,2014,under 18,all,all,4044,56.7
Orange,2014,under 18,all,female,1454,42
Orange,2014,under 18,all,male,2590,70.5
Orange,2014,Under 18,american indian/alaskan native,all,,
Orange,2014,Under 18,asian/pacific islander,all,291,25.7
Orange,2014,Under 18,hispanic,all,2264,65.6
Orange,2014,Under 18,white,all,1086,51.6
Orange,2015,Under 18,african-american,all,212,216.7
Orange,2015,under 18,all,all,4279,59.7
Orange,2015,under 18,all,female,1489,43
Orange,2015,under 18,all,male,2790,75.3
Orange,2015,Under 18,american indian/alaskan native,all,6,
Orange,2015,Under 18,asian/pacific islander,all,288,25
Orange,2015,Under 18,hispanic,all,4274,36.5
Orange,2015,Under 18,white,all,1068,51
Placer,2011,Under 18,african-american,all,14,142.4
Placer,2011,under 18,all,all,313,37.1
Placer,2011,under 18,all,female,146,34.9
Placer,2011,under 18,all,male,167,39.2
Placer,2011,Under 18,asian/pacific islander,all,9,
Placer,2011,Under 18,hispanic,all,50,28.3
Placer,2011,Under 18,white,all,224,41.3
Placer,2012,Under 18,african-american,all,15,172
Placer,2012,under 18,all,all,306,37
Placer,2012,under 18,all,female,123,30.3
Placer,2012,under 18,all,male,183,43.2
Placer,2012,Under 18,asian/pacific islander,all,16,25.9
Placer,2012,Under 18,hispanic,all,47,26.1
Placer,2012,Under 18,white,all,211,40.6
Placer,2013,Under 18,african-american,all,15,170.8
Placer,2013,under 18,all,all,332,40.9
Placer,2013,under 18,all,female,115,28.6
Placer,2013,under 18,all,male,217,52.4
Placer,2013,Under 18,asian/pacific islander,all,21,35.4
Placer,2013,Under 18,hispanic,all,62,34.7
Placer,2013,Under 18,white,all,221,43.2
Placer,2014,Under 18,african-american,all,19,216.9
Placer,2014,under 18,all,all,330,40.3
Placer,2014,under 18,all,female,137,33.5
Placer,2014,under 18,all,male,193,46.6
Placer,2014,Under 18,asian/pacific islander,all,21,36.5
Placer,2014,Under 18,hispanic,all,55,31.1
Placer,2014,Under 18,white,all,230,44.7
Placer,2015,Under 18,african-american,all,21,240.7
Placer,2015,under 18,all,all,337,41.5
Placer,2015,under 18,all,female,139,34.6
Placer,2015,under 18,all,male,198,47.9
Placer,2015,Under 18,asian/pacific islander,all,12,19.9
Placer,2015,Under 18,hispanic,all,137,23.5
Placer,2015,Under 18,white,all,223,44
Plumas,2011,under 18,all,all,30,89.9
Plumas,2011,under 18,all,female,12,72.9
Plumas,2011,under 18,all,male,18,106.4
Plumas,2011,Under 18,white,all,25,102.7
Plumas,2012,under 18,all,all,27,82.5
Plumas,2012,under 18,all,female,6,
Plumas,2012,under 18,all,male,21,127.6
Plumas,2012,Under 18,white,all,23,96
Plumas,2013,under 18,all,all,29,89.3
Plumas,2013,under 18,all,female,12,75.2
Plumas,2013,under 18,all,male,17,103.7
Plumas,2013,Under 18,white,all,25,107
Plumas,2014,under 18,all,all,23,70.6
Plumas,2014,under 18,all,female,9,
Plumas,2014,under 18,all,male,14,83.9
Plumas,2014,Under 18,white,all,17,72.4
Plumas,2015,under 18,all,all,21,65.2
Plumas,2015,under 18,all,female,7,
Plumas,2015,under 18,all,male,14,85.2
Plumas,2015,Under 18,hispanic,all,21,134.6
Plumas,2015,Under 18,white,all,20,86.5
Riverside,2011,Under 18,african-american,all,776,223.8
Riverside,2011,under 18,all,all,4013,66
Riverside,2011,under 18,all,female,1459,48.5
Riverside,2011,under 18,all,male,2554,82.7
Riverside,2011,Under 18,american indian/alaskan native,all,11,
Riverside,2011,Under 18,asian/pacific islander,all,42,14.3
Riverside,2011,Under 18,hispanic,all,2012,55.5
Riverside,2011,Under 18,white,all,1004,64
Riverside,2012,Under 18,african-american,all,823,239.7
Riverside,2012,under 18,all,all,4028,66.9
Riverside,2012,under 18,all,female,1405,47.4
Riverside,2012,under 18,all,male,2623,85.5
Riverside,2012,Under 18,american indian/alaskan native,all,5,
Riverside,2012,Under 18,asian/pacific islander,all,73,26.1
Riverside,2012,Under 18,hispanic,all,2026,56.5
Riverside,2012,Under 18,white,all,918,59
Riverside,2013,Under 18,african-american,all,737,220
Riverside,2013,under 18,all,all,3824,63.7
Riverside,2013,under 18,all,female,1401,47.5
Riverside,2013,under 18,all,male,2422,78.9
Riverside,2013,Under 18,american indian/alaskan native,all,8,
Riverside,2013,Under 18,asian/pacific islander,all,63,22.5
Riverside,2013,Under 18,hispanic,all,1927,54.2
Riverside,2013,Under 18,white,all,931,59.2
Riverside,2014,Under 18,african-american,all,767,225.1
Riverside,2014,under 18,all,all,3947,65.6
Riverside,2014,under 18,all,female,1432,48.5
Riverside,2014,under 18,all,male,2515,81.7
Riverside,2014,Under 18,american indian/alaskan native,all,13,46.9
Riverside,2014,Under 18,asian/pacific islander,all,58,20.7
Riverside,2014,Under 18,hispanic,all,2010,56.3
Riverside,2014,Under 18,white,all,939,59.6
Riverside,2015,Under 18,african-american,all,760,223.9
Riverside,2015,under 18,all,all,3917,64.9
Riverside,2015,under 18,all,female,1444,48.8
Riverside,2015,under 18,all,male,2473,80
Riverside,2015,Under 18,american indian/alaskan native,all,14,49.6
Riverside,2015,Under 18,asian/pacific islander,all,75,25.9
Riverside,2015,Under 18,hispanic,all,4192,36.6
Riverside,2015,Under 18,white,all,924,58.1
Sacramento,2011,Under 18,african-american,all,920,241
Sacramento,2011,under 18,all,all,2895,79.8
Sacramento,2011,under 18,all,female,1034,58.4
Sacramento,2011,under 18,all,male,1861,100.3
Sacramento,2011,Under 18,american indian/alaskan native,all,10,
Sacramento,2011,Under 18,asian/pacific islander,all,192,35.7
Sacramento,2011,Under 18,hispanic,all,689,61
Sacramento,2011,Under 18,white,all,794,62.3
Sacramento,2012,Under 18,african-american,all,930,245.6
Sacramento,2012,under 18,all,all,2875,79.6
Sacramento,2012,under 18,all,female,1032,58.6
Sacramento,2012,under 18,all,male,1843,99.4
Sacramento,2012,Under 18,american indian/alaskan native,all,11,
Sacramento,2012,Under 18,asian/pacific islander,all,186,34.4
Sacramento,2012,Under 18,hispanic,all,734,65.9
Sacramento,2012,Under 18,white,all,720,56.6
Sacramento,2013,Under 18,african-american,all,1044,274.8
Sacramento,2013,under 18,all,all,3035,84
Sacramento,2013,under 18,all,female,1146,65.6
Sacramento,2013,under 18,all,male,1889,101.3
Sacramento,2013,Under 18,american indian/alaskan native,all,9,
Sacramento,2013,Under 18,asian/pacific islander,all,182,32.8
Sacramento,2013,Under 18,hispanic,all,815,74.4
Sacramento,2013,Under 18,white,all,715,56.4
Sacramento,2014,Under 18,african-american,all,1127,297.5
Sacramento,2014,under 18,all,all,3239,89.7
Sacramento,2014,under 18,all,female,1182,67.6
Sacramento,2014,under 18,all,male,2057,110.3
Sacramento,2014,Under 18,american indian/alaskan native,all,14,88
Sacramento,2014,Under 18,asian/pacific islander,all,219,39.8
Sacramento,2014,Under 18,hispanic,all,865,78.6
Sacramento,2014,Under 18,white,all,807,63.6
Sacramento,2015,Under 18,african-american,all,1165,308.1
Sacramento,2015,under 18,all,all,3285,90.8
Sacramento,2015,under 18,all,female,1224,70
Sacramento,2015,under 18,all,male,2061,110.1
Sacramento,2015,Under 18,american indian/alaskan native,all,14,87.4
Sacramento,2015,Under 18,asian/pacific islander,all,240,43.1
Sacramento,2015,Under 18,hispanic,all,2046,59.2
Sacramento,2015,Under 18,white,all,754,59.1
San Benito,2011,under 18,all,all,156,100.3
San Benito,2011,under 18,all,female,63,81.1
San Benito,2011,under 18,all,male,93,118
San Benito,2011,Under 18,hispanic,all,113,100.2
San Benito,2011,Under 18,white,all,35,100.6
San Benito,2012,under 18,all,all,109,70
San Benito,2012,under 18,all,female,50,64.3
San Benito,2012,under 18,all,male,59,75.4
San Benito,2012,Under 18,hispanic,all,74,64.4
San Benito,2012,Under 18,white,all,25,75.9
San Benito,2013,under 18,all,all,117,77.8
San Benito,2013,under 18,all,female,42,55.8
San Benito,2013,under 18,all,male,75,97.6
San Benito,2013,Under 18,hispanic,all,83,73.2
San Benito,2013,Under 18,white,all,32,110.4
San Benito,2014,under 18,all,all,117,77
San Benito,2014,under 18,all,female,47,63.4
San Benito,2014,under 18,all,male,70,90.8
San Benito,2014,Under 18,hispanic,all,88,76.6
San Benito,2014,Under 18,white,all,25,87.4
San Benito,2015,under 18,all,all,115,76.6
San Benito,2015,under 18,all,female,36,49.2
San Benito,2015,under 18,all,male,79,102.5
San Benito,2015,Under 18,hispanic,all,183,49.6
San Benito,2015,Under 18,white,all,29,105.3
San Bernardino,2011,Under 18,african-american,all,1359,283.5
San Bernardino,2011,under 18,all,all,5198,89.6
San Bernardino,2011,under 18,all,female,1803,63.4
San Bernardino,2011,under 18,all,male,3395,114.5
San Bernardino,2011,Under 18,american indian/alaskan native,all,9,
San Bernardino,2011,Under 18,asian/pacific islander,all,77,28.3
San Bernardino,2011,Under 18,hispanic,all,2323,65.2
San Bernardino,2011,Under 18,white,all,1199,94.1
San Bernardino,2012,Under 18,african-american,all,1473,309.9
San Bernardino,2012,under 18,all,all,5563,97
San Bernardino,2012,under 18,all,female,1940,69.2
San Bernardino,2012,under 18,all,male,3623,123.4
San Bernardino,2012,Under 18,american indian/alaskan native,all,5,
San Bernardino,2012,Under 18,asian/pacific islander,all,69,26.3
San Bernardino,2012,Under 18,hispanic,all,2535,72.1
San Bernardino,2012,Under 18,white,all,1164,92
San Bernardino,2013,Under 18,african-american,all,1403,295.8
San Bernardino,2013,under 18,all,all,5278,92.3
San Bernardino,2013,under 18,all,female,1810,65.1
San Bernardino,2013,under 18,all,male,3468,117.9
San Bernardino,2013,Under 18,american indian/alaskan native,all,7,
San Bernardino,2013,Under 18,asian/pacific islander,all,73,27.6
San Bernardino,2013,Under 18,hispanic,all,2507,72.2
San Bernardino,2013,Under 18,white,all,1018,78.7
San Bernardino,2014,Under 18,african-american,all,1369,289.9
San Bernardino,2014,under 18,all,all,5171,90.4
San Bernardino,2014,under 18,all,female,1851,66.5
San Bernardino,2014,under 18,all,male,3320,112.9
San Bernardino,2014,Under 18,american indian/alaskan native,all,6,
San Bernardino,2014,Under 18,asian/pacific islander,all,63,23.7
San Bernardino,2014,Under 18,hispanic,all,2435,69.9
San Bernardino,2014,Under 18,white,all,1000,77.3
San Bernardino,2015,Under 18,african-american,all,1168,247
San Bernardino,2015,under 18,all,all,5019,87.7
San Bernardino,2015,under 18,all,female,1764,63.4
San Bernardino,2015,under 18,all,male,3255,110.5
San Bernardino,2015,Under 18,american indian/alaskan native,all,27,164.2
San Bernardino,2015,Under 18,asian/pacific islander,all,69,26.5
San Bernardino,2015,Under 18,hispanic,all,5105,45.3
San Bernardino,2015,Under 18,white,all,953,73
San Diego,2011,Under 18,african-american,all,654,188.3
San Diego,2011,under 18,all,all,4755,65.2
San Diego,2011,under 18,all,female,1678,47.2
San Diego,2011,under 18,all,male,3077,82.4
San Diego,2011,Under 18,american indian/alaskan native,all,7,
San Diego,2011,Under 18,asian/pacific islander,all,246,36.4
San Diego,2011,Under 18,hispanic,all,2296,68.8
San Diego,2011,Under 18,white,all,1061,43.4
San Diego,2012,Under 18,african-american,all,701,204.8
San Diego,2012,under 18,all,all,5160,70.8
San Diego,2012,under 18,all,female,1911,53.9
San Diego,2012,under 18,all,male,3249,86.9
San Diego,2012,Under 18,american indian/alaskan native,all,8,
San Diego,2012,Under 18,asian/pacific islander,all,277,40.7
San Diego,2012,Under 18,hispanic,all,2534,75.7
San Diego,2012,Under 18,white,all,1104,45.4
San Diego,2013,Under 18,african-american,all,566,172.1
San Diego,2013,under 18,all,all,4816,65
San Diego,2013,under 18,all,female,1750,49
San Diego,2013,under 18,all,male,3066,80
San Diego,2013,Under 18,american indian/alaskan native,all,11,
San Diego,2013,Under 18,asian/pacific islander,all,228,32.6
San Diego,2013,Under 18,hispanic,all,2550,75.4
San Diego,2013,Under 18,white,all,993,39.5
San Diego,2014,Under 18,african-american,all,601,182.4
San Diego,2014,under 18,all,all,4571,61.8
San Diego,2014,under 18,all,female,1653,46.3
San Diego,2014,under 18,all,male,2918,76.2
San Diego,2014,Under 18,american indian/alaskan native,all,7,
San Diego,2014,Under 18,asian/pacific islander,all,250,35.7
San Diego,2014,Under 18,hispanic,all,2364,70
San Diego,2014,Under 18,white,all,922,36.9
San Diego,2015,Under 18,african-american,all,587,181.9
San Diego,2015,under 18,all,all,4616,62.1
San Diego,2015,under 18,all,female,1718,48
San Diego,2015,under 18,all,male,2898,75.3
San Diego,2015,Under 18,american indian/alaskan native,all,7,
San Diego,2015,Under 18,asian/pacific islander,all,235,33
San Diego,2015,Under 18,hispanic,all,4392,37.8
San Diego,2015,Under 18,white,all,913,36.2
San Francisco,2011,Under 18,african-american,all,154,209.1
San Francisco,2011,under 18,all,all,777,66.8
San Francisco,2011,under 18,all,female,294,51.1
San Francisco,2011,under 18,all,male,483,82.1
San Francisco,2011,Under 18,asian/pacific islander,all,158,44.6
San Francisco,2011,Under 18,hispanic,all,177,66.3
San Francisco,2011,Under 18,white,all,200,56.4
San Francisco,2012,Under 18,african-american,all,161,224
San Francisco,2012,under 18,all,all,830,68.6
San Francisco,2012,under 18,all,female,274,46.9
San Francisco,2012,under 18,all,male,556,89.4
San Francisco,2012,Under 18,american indian/alaskan native,all,6,
San Francisco,2012,Under 18,asian/pacific islander,all,140,39.3
San Francisco,2012,Under 18,hispanic,all,202,74.2
San Francisco,2012,Under 18,white,all,219,57.4
San Francisco,2013,Under 18,african-american,all,173,236
San Francisco,2013,under 18,all,all,810,62.3
San Francisco,2013,under 18,all,female,293,46.7
San Francisco,2013,under 18,all,male,517,77.1
San Francisco,2013,Under 18,american indian/alaskan native,all,6,
San Francisco,2013,Under 18,asian/pacific islander,all,133,35.8
San Francisco,2013,Under 18,hispanic,all,194,68.1
San Francisco,2013,Under 18,white,all,202,45.9
San Francisco,2014,Under 18,african-american,all,196,268.1
San Francisco,2014,under 18,all,all,860,68.3
San Francisco,2014,under 18,all,female,343,56.8
San Francisco,2014,under 18,all,male,517,79
San Francisco,2014,Under 18,american indian/alaskan native,all,,
San Francisco,2014,Under 18,asian/pacific islander,all,156,41.5
San Francisco,2014,Under 18,hispanic,all,251,92
San Francisco,2014,Under 18,white,all,150,35
San Francisco,2015,Under 18,african-american,all,186,252
San Francisco,2015,under 18,all,all,850,64.9
San Francisco,2015,under 18,all,female,334,52.3
San Francisco,2015,under 18,all,male,516,76.8
San Francisco,2015,Under 18,american indian/alaskan native,all,,
San Francisco,2015,Under 18,asian/pacific islander,all,179,45.3
San Francisco,2015,Under 18,hispanic,all,593,48.5
San Francisco,2015,Under 18,white,all,156,35.1
San Joaquin,2011,Under 18,african-american,all,347,244
San Joaquin,2011,under 18,all,all,1579,79.5
San Joaquin,2011,under 18,all,female,528,54.5
San Joaquin,2011,under 18,all,male,1051,103.4
San Joaquin,2011,Under 18,asian/pacific islander,all,85,33
San Joaquin,2011,Under 18,hispanic,all,682,66.8
San Joaquin,2011,Under 18,white,all,361,79.4
San Joaquin,2012,Under 18,african-american,all,373,265.3
San Joaquin,2012,under 18,all,all,1550,78.6
San Joaquin,2012,under 18,all,female,540,56.1
San Joaquin,2012,under 18,all,male,1010,99.9
San Joaquin,2012,Under 18,asian/pacific islander,all,102,40
San Joaquin,2012,Under 18,hispanic,all,628,62.1
San Joaquin,2012,Under 18,white,all,351,77.3
San Joaquin,2013,Under 18,african-american,all,440,304.1
San Joaquin,2013,under 18,all,all,1691,86.4
San Joaquin,2013,under 18,all,female,627,66
San Joaquin,2013,under 18,all,male,1064,105.5
San Joaquin,2013,Under 18,asian/pacific islander,all,125,48
San Joaquin,2013,Under 18,hispanic,all,696,69.9
San Joaquin,2013,Under 18,white,all,340,75.8
San Joaquin,2014,Under 18,african-american,all,447,310.1
San Joaquin,2014,under 18,all,all,1781,90.9
San Joaquin,2014,under 18,all,female,638,67
San Joaquin,2014,under 18,all,male,1143,113.5
San Joaquin,2014,Under 18,american indian/alaskan native,all,7,
San Joaquin,2014,Under 18,asian/pacific islander,all,97,37.4
San Joaquin,2014,Under 18,hispanic,all,802,80.3
San Joaquin,2014,Under 18,white,all,318,71.1
San Joaquin,2015,Under 18,african-american,all,491,335
San Joaquin,2015,under 18,all,all,1868,95.1
San Joaquin,2015,under 18,all,female,681,71.5
San Joaquin,2015,under 18,all,male,1187,117.1
